longitude,latitude,NDWI
-117.67481064323673,33.87850604843009,-0.15598641
-117.69277694891912,33.885963728773746,-0.13537858
-117.68379379607792,33.885963728773746,-0.1440912
-117.67481064323673,33.885963728773746,-0.15278517
-117.70176010176029,33.89342075723637,-0.14937085
-117.69277694891912,33.89342075723637,-0.15195279
-117.68379379607792,33.89342075723637,-0.14655234
-117.67481064323673,33.89342075723637,-0.14685261
-117.66582749039553,33.89342075723637,-0.14088905
-117.65684433755433,33.89342075723637,-0.13690978
-117.71074325460148,33.900877133748665,-0.14358065
-117.70176010176029,33.900877133748665,-0.14431554
-117.69277694891912,33.900877133748665,-0.14165728
-117.68379379607792,33.900877133748665,-0.13508855
-117.67481064323673,33.900877133748665,-0.14351249
-117.66582749039553,33.900877133748665,-0.13826843
-117.65684433755433,33.900877133748665,-0.13709924
-117.71972640744268,33.90833285824133,-0.14201449
-117.71074325460148,33.90833285824133,-0.13950907
-117.70176010176029,33.90833285824133,-0.15656278
-117.69277694891912,33.90833285824133,-0.14012736
-117.68379379607792,33.90833285824133,-0.14073464
-117.67481064323673,33.90833285824133,-0.13999735
-117.66582749039553,33.90833285824133,-0.13571315
-117.65684433755433,33.90833285824133,-0.14241901
-117.73769271312509,33.915787930645166,-0.13456652
-117.72870956028387,33.915787930645166,-0.15327986
-117.71972640744268,33.915787930645166,-0.1513963
-117.71074325460148,33.915787930645166,-0.14820522
-117.70176010176029,33.915787930645166,-0.15463334
-117.69277694891912,33.915787930645166,-0.14319924
-117.68379379607792,33.915787930645166,-0.1474502
-117.67481064323673,33.915787930645166,-0.13578537
-117.66582749039553,33.915787930645166,-0.13719437
-117.65684433755433,33.915787930645166,-0.15138644
-117.74667586596628,33.923242350891,-0.14522691
-117.73769271312509,33.923242350891,-0.14835633
-117.72870956028387,33.923242350891,-0.16509436
-117.71972640744268,33.923242350891,-0.16414383
-117.71074325460148,33.923242350891,-0.14775217
-117.70176010176029,33.923242350891,-0.14644572
-117.69277694891912,33.923242350891,-0.13289605
-117.68379379607792,33.923242350891,-0.14604428
-117.67481064323673,33.923242350891,-0.13531505
-117.66582749039553,33.923242350891,-0.14206396
-117.65684433755433,33.923242350891,-0.16183597
-117.75565901880748,33.93069611890971,-0.1316177
-117.74667586596628,33.93069611890971,-0.13090254
-117.73769271312509,33.93069611890971,-0.14167656
-117.72870956028387,33.93069611890971,-0.14454122
-117.71972640744268,33.93069611890971,-0.14915127
-117.71074325460148,33.93069611890971,-0.1559907
-117.70176010176029,33.93069611890971,-0.1475032
-117.69277694891912,33.93069611890971,-0.13521108
-117.68379379607792,33.93069611890971,-0.15105902
-117.67481064323673,33.93069611890971,-0.15249793
-117.66582749039553,33.93069611890971,-0.15228213
-117.65684433755433,33.93069611890971,-0.22598779
-117.64786118471314,33.93069611890971,-0.22783911
-117.63887803187194,33.93069611890971,-0.2051506
-117.62989487903073,33.93069611890971,-0.18412153
-117.62091172618953,33.93069611890971,-0.19062953
-117.61192857334834,33.93069611890971,-0.18052776
-117.76464217164867,33.93814923463222,-0.15270707
-117.75565901880748,33.93814923463222,-0.14497754
-117.74667586596628,33.93814923463222,-0.15300417
-117.73769271312509,33.93814923463222,-0.12949277
-117.72870956028387,33.93814923463222,-0.1408225
-117.71972640744268,33.93814923463222,-0.14162935
-117.71074325460148,33.93814923463222,-0.14568776
-117.70176010176029,33.93814923463222,-0.15135977
-117.69277694891912,33.93814923463222,-0.14704168
-117.68379379607792,33.93814923463222,-0.14254057
-117.67481064323673,33.93814923463222,-0.15156592
-117.66582749039553,33.93814923463222,-0.14859213
-117.65684433755433,33.93814923463222,-0.24788132
-117.64786118471314,33.93814923463222,-0.27416912
-117.63887803187194,33.93814923463222,-0.19098313
-117.62989487903073,33.93814923463222,-0.32649302
-117.62091172618953,33.93814923463222,-0.19713935
-117.61192857334834,33.93814923463222,-0.13731207
-117.77362532448987,33.9456016979895,-0.14423345
-117.76464217164867,33.9456016979895,-0.13635868
-117.75565901880748,33.9456016979895,-0.14668146
-117.74667586596628,33.9456016979895,-0.15969653
-117.73769271312509,33.9456016979895,-0.14010991
-117.72870956028387,33.9456016979895,-0.15105307
-117.71972640744268,33.9456016979895,-0.13283183
-117.71074325460148,33.9456016979895,-0.13225849
-117.70176010176029,33.9456016979895,-0.14228012
-117.69277694891912,33.9456016979895,-0.14630856
-117.68379379607792,33.9456016979895,-0.15699276
-117.67481064323673,33.9456016979895,-0.14161083
-117.66582749039553,33.9456016979895,-0.2671921
-117.65684433755433,33.9456016979895,-0.27637157
-117.64786118471314,33.9456016979895,-0.19188024
-117.63887803187194,33.9456016979895,-0.1708189
-117.62989487903073,33.9456016979895,-0.12978567
-117.62091172618953,33.9456016979895,-0.14108469
-117.61192857334834,33.9456016979895,-0.1416817
-117.79159163017226,33.95305350891262,-0.14218168
-117.78260847733107,33.95305350891262,-0.13498205
-117.77362532448987,33.95305350891262,-0.15603599
-117.76464217164867,33.95305350891262,-0.13502268
-117.75565901880748,33.95305350891262,-0.1973384
-117.74667586596628,33.95305350891262,-0.16768871
-117.73769271312509,33.95305350891262,-0.14942145
-117.72870956028387,33.95305350891262,-0.14172207
-117.71972640744268,33.95305350891262,-0.14717583
-117.71074325460148,33.95305350891262,-0.14324144
-117.70176010176029,33.95305350891262,-0.14583924
-117.69277694891912,33.95305350891262,-0.1609749
-117.68379379607792,33.95305350891262,-0.14393616
-117.67481064323673,33.95305350891262,-0.19584472
-117.66582749039553,33.95305350891262,-0.19223137
-117.65684433755433,33.95305350891262,-0.12875134
-117.64786118471314,33.95305350891262,-0.15430479
-117.63887803187194,33.95305350891262,-0.19339247
-117.62989487903073,33.95305350891262,-0.17612426
-117.62091172618953,33.95305350891262,-0.17176601
-117.61192857334834,33.95305350891262,-0.14593635
-117.79159163017226,33.960504667332614,-0.1435368
-117.78260847733107,33.960504667332614,-0.15789689
-117.77362532448987,33.960504667332614,-0.18851586
-117.76464217164867,33.960504667332614,-0.22634465
-117.75565901880748,33.960504667332614,-0.18966939
-117.74667586596628,33.960504667332614,-0.14591147
-117.73769271312509,33.960504667332614,-0.20512061
-117.72870956028387,33.960504667332614,-0.15927468
-117.71972640744268,33.960504667332614,-0.1444777
-117.71074325460148,33.960504667332614,-0.24088891
-117.70176010176029,33.960504667332614,-0.19483884
-117.69277694891912,33.960504667332614,-0.14724684
-117.68379379607792,33.960504667332614,-0.10865085
-117.67481064323673,33.960504667332614,-0.180449
-117.66582749039553,33.960504667332614,-0.06826227
-117.65684433755433,33.960504667332614,-0.06917546
-117.64786118471314,33.960504667332614,-0.14801179
-117.63887803187194,33.960504667332614,-0.15146543
-117.62989487903073,33.960504667332614,-0.15390258
-117.62091172618953,33.960504667332614,-0.19110316
-117.61192857334834,33.960504667332614,-0.1450062
-117.79159163017226,33.96795517318062,-0.14839606
-117.78260847733107,33.96795517318062,-0.15184705
-117.77362532448987,33.96795517318062,-0.14471203
-117.76464217164867,33.96795517318062,-0.22318989
-117.75565901880748,33.96795517318062,-0.18385565
-117.74667586596628,33.96795517318062,-0.16147763
-117.73769271312509,33.96795517318062,-0.17276394
-117.72870956028387,33.96795517318062,-0.17014827
-117.71972640744268,33.96795517318062,-0.1712239
-117.71074325460148,33.96795517318062,-0.23882245
-117.70176010176029,33.96795517318062,-0.25542113
-117.69277694891912,33.96795517318062,-0.1251968
-117.68379379607792,33.96795517318062,-0.13485394
-117.67481064323673,33.96795517318062,-0.14338839
-117.66582749039553,33.96795517318062,-0.09682323
-117.65684433755433,33.96795517318062,-0.072826914
-117.64786118471314,33.96795517318062,-0.1992792
-117.63887803187194,33.96795517318062,-0.19908236
-117.62989487903073,33.96795517318062,-0.15113537
-117.62091172618953,33.96795517318062,-0.13920003
-117.61192857334834,33.96795517318062,-0.16156735
-117.80057478301346,33.97540502638785,-0.14352922
-117.79159163017226,33.97540502638785,-0.15246184
-117.78260847733107,33.97540502638785,-0.1385873
-117.77362532448987,33.97540502638785,-0.1573713
-117.76464217164867,33.97540502638785,-0.14495751
-117.75565901880748,33.97540502638785,-0.16287348
-117.74667586596628,33.97540502638785,-0.15976034
-117.73769271312509,33.97540502638785,-0.17730282
-117.72870956028387,33.97540502638785,-0.18607388
-117.71972640744268,33.97540502638785,-0.16667703
-117.71074325460148,33.97540502638785,-0.14441104
-117.70176010176029,33.97540502638785,-0.13342899
-117.69277694891912,33.97540502638785,-0.12346058
-117.68379379607792,33.97540502638785,-0.14631826
-117.67481064323673,33.97540502638785,-0.21612836
-117.66582749039553,33.97540502638785,-0.22208005
-117.65684433755433,33.97540502638785,-0.19423924
-117.64786118471314,33.97540502638785,-0.16374953
-117.63887803187194,33.97540502638785,-0.10653321
-117.62989487903073,33.97540502638785,-0.16460958
-117.62091172618953,33.97540502638785,-0.26369464
-117.61192857334834,33.97540502638785,-0.17066078
-117.60294542050714,33.97540502638785,-0.1950355
-117.79159163017226,33.98285422688549,-0.16939273
-117.78260847733107,33.98285422688549,-0.14263093
-117.77362532448987,33.98285422688549,-0.15992266
-117.76464217164867,33.98285422688549,-0.15223046
-117.75565901880748,33.98285422688549,-0.15186791
-117.74667586596628,33.98285422688549,-0.15520807
-117.73769271312509,33.98285422688549,-0.15674166
-117.72870956028387,33.98285422688549,-0.1483199
-117.71972640744268,33.98285422688549,-0.14198773
-117.71074325460148,33.98285422688549,-0.09796995
-117.70176010176029,33.98285422688549,-0.086035326
-117.69277694891912,33.98285422688549,-0.07205321
-117.68379379607792,33.98285422688549,-0.16891804
-117.67481064323673,33.98285422688549,-0.14270574
-117.66582749039553,33.98285422688549,-0.23268849
-117.65684433755433,33.98285422688549,-0.14386986
-117.64786118471314,33.98285422688549,-0.219601
-117.63887803187194,33.98285422688549,-0.11659009
-117.62989487903073,33.98285422688549,-0.19177982
-117.62091172618953,33.98285422688549,-0.23047198
-117.61192857334834,33.98285422688549,-0.18620463
-117.60294542050714,33.98285422688549,-0.18099123
-117.59396226766594,33.98285422688549,-0.17863029
-117.58497911482478,33.98285422688549,-0.19170192
-117.79159163017226,33.99030277460486,-0.14812402
-117.78260847733107,33.99030277460486,-0.1351898
