longitude,latitude,NDWI
-117.67481064323673,33.87850604843009,-0.19719815
-117.69277694891912,33.885963728773746,-0.15405615
-117.68379379607792,33.885963728773746,-0.15287656
-117.67481064323673,33.885963728773746,-0.16136132
-117.70176010176029,33.89342075723637,-0.17494054
-117.69277694891912,33.89342075723637,-0.14953783
-117.68379379607792,33.89342075723637,-0.15699625
-117.67481064323673,33.89342075723637,-0.16738929
-117.66582749039553,33.89342075723637,-0.15598185
-117.65684433755433,33.89342075723637,-0.1556555
-117.71074325460148,33.900877133748665,-0.14316194
-117.70176010176029,33.900877133748665,-0.13730657
-117.69277694891912,33.900877133748665,-0.15141043
-117.68379379607792,33.900877133748665,-0.14781846
-117.67481064323673,33.900877133748665,-0.16404854
-117.66582749039553,33.900877133748665,-0.15912361
-117.65684433755433,33.900877133748665,-0.16692689
-117.71972640744268,33.90833285824133,-0.13660015
-117.71074325460148,33.90833285824133,-0.13206203
-117.70176010176029,33.90833285824133,-0.14270768
-117.69277694891912,33.90833285824133,-0.15805747
-117.68379379607792,33.90833285824133,-0.1624317
-117.67481064323673,33.90833285824133,-0.17180364
-117.66582749039553,33.90833285824133,-0.16143425
-117.65684433755433,33.90833285824133,-0.16905002
-117.73769271312509,33.915787930645166,-0.12761086
-117.72870956028387,33.915787930645166,-0.15038636
-117.71972640744268,33.915787930645166,-0.13979661
-117.71074325460148,33.915787930645166,-0.14055105
-117.70176010176029,33.915787930645166,-0.14893606
-117.69277694891912,33.915787930645166,-0.15905266
-117.68379379607792,33.915787930645166,-0.16923183
-117.67481064323673,33.915787930645166,-0.16386409
-117.66582749039553,33.915787930645166,-0.15815711
-117.65684433755433,33.915787930645166,-0.17053679
-117.74667586596628,33.923242350891,-0.1829868
-117.73769271312509,33.923242350891,-0.13673587
-117.72870956028387,33.923242350891,-0.14282073
-117.71972640744268,33.923242350891,-0.14295232
-117.71074325460148,33.923242350891,-0.13901761
-117.70176010176029,33.923242350891,-0.14537907
-117.69277694891912,33.923242350891,-0.14777665
-117.68379379607792,33.923242350891,-0.16001949
-117.67481064323673,33.923242350891,-0.15769616
-117.66582749039553,33.923242350891,-0.17451979
-117.65684433755433,33.923242350891,-0.17606632
-117.75565901880748,33.93069611890971,-0.17310742
-117.74667586596628,33.93069611890971,-0.16906796
-117.73769271312509,33.93069611890971,-0.14961259
-117.72870956028387,33.93069611890971,-0.14321168
-117.71972640744268,33.93069611890971,-0.13316873
-117.71074325460148,33.93069611890971,-0.14347458
-117.70176010176029,33.93069611890971,-0.14381045
-117.69277694891912,33.93069611890971,-0.14562139
-117.68379379607792,33.93069611890971,-0.15949367
-117.67481064323673,33.93069611890971,-0.1790737
-117.66582749039553,33.93069611890971,-0.16640416
-117.65684433755433,33.93069611890971,-0.2330127
-117.64786118471314,33.93069611890971,-0.25819823
-117.63887803187194,33.93069611890971,-0.2069644
-117.62989487903073,33.93069611890971,-0.18582949
-117.62091172618953,33.93069611890971,-0.2204524
-117.61192857334834,33.93069611890971,-0.1844917
-117.76464217164867,33.93814923463222,-0.19249204
-117.75565901880748,33.93814923463222,-0.18682195
-117.74667586596628,33.93814923463222,-0.17568077
-117.73769271312509,33.93814923463222,-0.14271438
-117.72870956028387,33.93814923463222,-0.12384162
-117.71972640744268,33.93814923463222,-0.140485
-117.71074325460148,33.93814923463222,-0.13902143
-117.70176010176029,33.93814923463222,-0.13841993
-117.69277694891912,33.93814923463222,-0.15419269
-117.68379379607792,33.93814923463222,-0.15987304
-117.67481064323673,33.93814923463222,-0.16470504
-117.66582749039553,33.93814923463222,-0.18818322
-117.65684433755433,33.93814923463222,-0.2688157
-117.64786118471314,33.93814923463222,-0.2057536
-117.63887803187194,33.93814923463222,-0.19937845
-117.62989487903073,33.93814923463222,-0.3224138
-117.62091172618953,33.93814923463222,-0.21525998
-117.61192857334834,33.93814923463222,-0.17276324
-117.77362532448987,33.9456016979895,-0.20062183
-117.76464217164867,33.9456016979895,-0.20490184
-117.75565901880748,33.9456016979895,-0.20371255
-117.74667586596628,33.9456016979895,-0.17723128
-117.73769271312509,33.9456016979895,-0.15901887
-117.72870956028387,33.9456016979895,-0.14097372
-117.71972640744268,33.9456016979895,-0.14582554
-117.71074325460148,33.9456016979895,-0.1387407
-117.70176010176029,33.9456016979895,-0.1306797
-117.69277694891912,33.9456016979895,-0.13818747
-117.68379379607792,33.9456016979895,-0.17324314
-117.67481064323673,33.9456016979895,-0.16032837
-117.66582749039553,33.9456016979895,-0.2536701
-117.65684433755433,33.9456016979895,-0.2826762
-117.64786118471314,33.9456016979895,-0.17785317
-117.63887803187194,33.9456016979895,-0.16980079
-117.62989487903073,33.9456016979895,-0.1278742
-117.62091172618953,33.9456016979895,-0.19560967
-117.61192857334834,33.9456016979895,-0.17502953
-117.79159163017226,33.95305350891262,-0.21073954
-117.78260847733107,33.95305350891262,-0.17859688
-117.77362532448987,33.95305350891262,-0.18804483
-117.76464217164867,33.95305350891262,-0.17799932
-117.75565901880748,33.95305350891262,-0.24560168
-117.74667586596628,33.95305350891262,-0.18179157
-117.73769271312509,33.95305350891262,-0.1654529
-117.72870956028387,33.95305350891262,-0.1540924
-117.71972640744268,33.95305350891262,-0.1563924
-117.71074325460148,33.95305350891262,-0.14214364
-117.70176010176029,33.95305350891262,-0.15229647
-117.69277694891912,33.95305350891262,-0.16649222
-117.68379379607792,33.95305350891262,-0.14949252
-117.67481064323673,33.95305350891262,-0.20616895
-117.66582749039553,33.95305350891262,-0.21741384
-117.65684433755433,33.95305350891262,-0.14319544
-117.64786118471314,33.95305350891262,-0.16869256
-117.63887803187194,33.95305350891262,-0.1775951
-117.62989487903073,33.95305350891262,-0.21429296
-117.62091172618953,33.95305350891262,-0.220871
-117.61192857334834,33.95305350891262,-0.21318899
-117.79159163017226,33.960504667332614,-0.18819603
-117.78260847733107,33.960504667332614,-0.20769769
-117.77362532448987,33.960504667332614,-0.2176881
-117.76464217164867,33.960504667332614,-0.21679851
-117.75565901880748,33.960504667332614,-0.2105545
-117.74667586596628,33.960504667332614,-0.16938789
-117.73769271312509,33.960504667332614,-0.18903533
-117.72870956028387,33.960504667332614,-0.18458523
-117.71972640744268,33.960504667332614,-0.1652796
-117.71074325460148,33.960504667332614,-0.23311755
-117.70176010176029,33.960504667332614,-0.18802229
-117.69277694891912,33.960504667332614,-0.12264617
-117.68379379607792,33.960504667332614,-0.11976562
-117.67481064323673,33.960504667332614,-0.18994096
-117.66582749039553,33.960504667332614,-0.10983376
-117.65684433755433,33.960504667332614,-0.07900208
-117.64786118471314,33.960504667332614,-0.15748422
-117.63887803187194,33.960504667332614,-0.18338333
-117.62989487903073,33.960504667332614,-0.15888028
-117.62091172618953,33.960504667332614,-0.20294188
-117.61192857334834,33.960504667332614,-0.15105635
-117.79159163017226,33.96795517318062,-0.20846191
-117.78260847733107,33.96795517318062,-0.17996275
-117.77362532448987,33.96795517318062,-0.15421854
-117.76464217164867,33.96795517318062,-0.2557392
-117.75565901880748,33.96795517318062,-0.19706261
-117.74667586596628,33.96795517318062,-0.1808409
-117.73769271312509,33.96795517318062,-0.18437982
-117.72870956028387,33.96795517318062,-0.18214656
-117.71972640744268,33.96795517318062,-0.16966179
-117.71074325460148,33.96795517318062,-0.26082382
-117.70176010176029,33.96795517318062,-0.25459847
-117.69277694891912,33.96795517318062,-0.13674343
-117.68379379607792,33.96795517318062,-0.13964325
-117.67481064323673,33.96795517318062,-0.14670917
-117.66582749039553,33.96795517318062,-0.1051505
-117.65684433755433,33.96795517318062,-0.074081115
-117.64786118471314,33.96795517318062,-0.22311875
-117.63887803187194,33.96795517318062,-0.19512862
-117.62989487903073,33.96795517318062,-0.13495684
-117.62091172618953,33.96795517318062,-0.16467915
-117.61192857334834,33.96795517318062,-0.16866635
-117.80057478301346,33.97540502638785,-0.19295768
-117.79159163017226,33.97540502638785,-0.18358497
-117.78260847733107,33.97540502638785,-0.16443633
-117.77362532448987,33.97540502638785,-0.16397162
-117.76464217164867,33.97540502638785,-0.18084648
-117.75565901880748,33.97540502638785,-0.18795706
-117.74667586596628,33.97540502638785,-0.1771051
-117.73769271312509,33.97540502638785,-0.19000788
-117.72870956028387,33.97540502638785,-0.19376239
-117.71972640744268,33.97540502638785,-0.17174515
