longitude,latitude,NDWI
-117.67481064323673,33.87850604843009,-0.16772364
-117.69277694891912,33.885963728773746,-0.14071655
-117.68379379607792,33.885963728773746,-0.15777262
-117.67481064323673,33.885963728773746,-0.16837932
-117.70176010176029,33.89342075723637,-0.15596808
-117.69277694891912,33.89342075723637,-0.16761844
-117.68379379607792,33.89342075723637,-0.17066003
-117.67481064323673,33.89342075723637,-0.16600567
-117.66582749039553,33.89342075723637,-0.16035783
-117.65684433755433,33.89342075723637,-0.15438943
-117.71074325460148,33.900877133748665,-0.13805887
-117.70176010176029,33.900877133748665,-0.16759035
-117.69277694891912,33.900877133748665,-0.15466101
-117.68379379607792,33.900877133748665,-0.14745872
-117.67481064323673,33.900877133748665,-0.17350549
-117.66582749039553,33.900877133748665,-0.16983104
-117.65684433755433,33.900877133748665,-0.16708685
-117.71972640744268,33.90833285824133,-0.16402322
-117.71074325460148,33.90833285824133,-0.16549227
-117.70176010176029,33.90833285824133,-0.1886589
-117.69277694891912,33.90833285824133,-0.17433918
-117.68379379607792,33.90833285824133,-0.17002672
-117.67481064323673,33.90833285824133,-0.1716493
-117.66582749039553,33.90833285824133,-0.15520668
-117.65684433755433,33.90833285824133,-0.17540732
-117.73769271312509,33.915787930645166,-0.1403579
-117.72870956028387,33.915787930645166,-0.1748858
-117.71972640744268,33.915787930645166,-0.18448651
-117.71074325460148,33.915787930645166,-0.18347551
-117.70176010176029,33.915787930645166,-0.19683765
-117.69277694891912,33.915787930645166,-0.18455762
-117.68379379607792,33.915787930645166,-0.17227063
-117.67481064323673,33.915787930645166,-0.16022208
-117.66582749039553,33.915787930645166,-0.16082412
-117.65684433755433,33.915787930645166,-0.17865099
-117.74667586596628,33.923242350891,-0.17269656
-117.73769271312509,33.923242350891,-0.16969188
-117.72870956028387,33.923242350891,-0.17869018
-117.71972640744268,33.923242350891,-0.18210718
-117.71074325460148,33.923242350891,-0.18007408
-117.70176010176029,33.923242350891,-0.18089922
-117.69277694891912,33.923242350891,-0.16794153
-117.68379379607792,33.923242350891,-0.17375667
-117.67481064323673,33.923242350891,-0.1625374
-117.66582749039553,33.923242350891,-0.16434734
-117.65684433755433,33.923242350891,-0.17228761
-117.75565901880748,33.93069611890971,-0.1553848
-117.74667586596628,33.93069611890971,-0.15826832
-117.73769271312509,33.93069611890971,-0.16363159
-117.72870956028387,33.93069611890971,-0.17143932
-117.71972640744268,33.93069611890971,-0.17931429
-117.71074325460148,33.93069611890971,-0.18707037
-117.70176010176029,33.93069611890971,-0.17430617
-117.69277694891912,33.93069611890971,-0.172032
-117.68379379607792,33.93069611890971,-0.18722269
-117.67481064323673,33.93069611890971,-0.17119484
-117.66582749039553,33.93069611890971,-0.15542786
-117.65684433755433,33.93069611890971,-0.1867938
-117.64786118471314,33.93069611890971,-0.25461128
-117.63887803187194,33.93069611890971,-0.22380295
-117.62989487903073,33.93069611890971,-0.17881572
-117.62091172618953,33.93069611890971,-0.22256286
-117.61192857334834,33.93069611890971,-0.1995201
-117.76464217164867,33.93814923463222,-0.19917002
-117.75565901880748,33.93814923463222,-0.18212911
-117.74667586596628,33.93814923463222,-0.18748412
-117.73769271312509,33.93814923463222,-0.16450994
-117.72870956028387,33.93814923463222,-0.18689296
-117.71972640744268,33.93814923463222,-0.17388389
-117.71074325460148,33.93814923463222,-0.17292865
-117.70176010176029,33.93814923463222,-0.17994484
-117.69277694891912,33.93814923463222,-0.19320202
-117.68379379607792,33.93814923463222,-0.1955156
-117.67481064323673,33.93814923463222,-0.1671885
-117.66582749039553,33.93814923463222,-0.17505325
-117.65684433755433,33.93814923463222,-0.23909952
-117.64786118471314,33.93814923463222,-0.24785478
-117.63887803187194,33.93814923463222,-0.21601455
-117.62989487903073,33.93814923463222,-0.14450927
-117.62091172618953,33.93814923463222,-0.20801076
-117.61192857334834,33.93814923463222,-0.18452986
-117.77362532448987,33.9456016979895,-0.18438824
