GEOID,impervious
060590884022,0.0
060470011014,0.0
060470012001,0.0
060470023013,0.0
060290005052,0.0
061070022021,0.0
061070022022,0.0
061070022023,0.0
060290060021,0.0
060290012011,0.0
060290041011,0.0
060290021004,0.0
060290038072,0.0
060590759024,0.0
060290031122,0.0
060290008003,0.0
060290053001,0.0
060290018011,0.0
060290055083,0.0
060590877013,0.0
060590877032,0.0
060590877033,0.0
060590877042,0.0
060590877043,0.0
060590877044,0.0
060590881051,0.0
061070020082,0.0
060290012021,0.0
060290041013,0.0
060290019014,0.0
060290057001,0.0
060290060042,0.0
060290046011,0.0
060290033051,0.0
060590881052,0.0
060590881072,0.0
060590882011,0.0
060590882012,0.0
060590882013,0.0
060590882021,0.0
060590883021,0.0
060590883022,0.0
061070020091,0.0
060590883023,0.0
060590884011,0.0
060590884012,0.0
060590884013,0.0
060590884021,0.0
060590890011,0.0
060590889044,0.0
060590889052,0.0
060590889053,0.0
060590890014,0.0
060290008001,0.0
060290009021,0.0
060290009031,0.0
060290009032,0.0
060290009042,0.0
060590890012,0.0
060590890013,0.0
060590992152,0.0
060590890032,0.0
060590992144,0.0
060590992151,0.0
060590992353,0.0
060590992143,0.0
060590992161,0.0
060590992162,0.0
060590992171,0.0
060590992172,0.0
060590992354,0.0
060590992382,0.0
060590992371,0.0
060590992372,0.0
060590992381,0.0
060290051031,0.0
060290065002,0.0
060290055081,0.0
060290062021,0.0
060014077002,0.0
060590992391,0.0
060590992392,0.0
060290009051,0.0
060290009052,0.0
060590995091,0.0
060590995093,0.0
060590995101,0.0
060590995103,0.0
060290009061,0.0
060290009071,0.0
060014038004,0.0
060014039001,0.0
060014039002,0.0
061070020092,0.0
060014039003,0.0
060014040001,0.0
060014040002,0.0
060014075001,0.0
060014075002,0.0
060014075003,0.0
060014076001,0.0
060014076003,0.0
060014076004,0.0
060014076005,0.0
060014077001,0.0
060014403072,0.0
060014077003,0.0
060014077004,0.0
060014212002,0.0
060014212003,0.0
060014212004,0.0
060014351022,0.0
060014094001,0.0
060014271002,0.0
060014311001,0.0
060014074003,0.0
060014412001,0.0
060014415213,0.0
060014312002,0.0
060014003001,0.0
060014018002,0.0
060014327001,0.0
060014419211,0.0
060014217003,0.0
060290009022,0.0
060290028162,0.0
060014327002,0.0
060014327003,0.0
060014328001,0.0
060014328003,0.0
060014330001,0.0
060290001021,0.0
060290001022,0.0
060014373002,0.0
060014373003,0.0
060014374001,0.0
060014374002,0.0
060014375001,0.0
060014419212,0.0
060290043021,0.0
060014504001,0.0
060014511022,0.0
060014506072,0.0
060290009062,0.0
060014507012,0.0
060133750003,0.0
060133760001,0.0
060133760003,0.0
060133760004,0.0
060133770001,0.0
060290003001,0.0
060290055082,0.0
060290065001,0.0
060290056001,0.0
060290065003,0.0
060290008002,0.0
060290033043,0.0
060470010032,0.0
060290063011,0.0
060133770005,0.0
060290003002,0.0
060290003003,0.0
060770034102,0.0
060290003004,0.0
060290004001,0.0
060290004002,0.0
060290004003,0.0
060470019012,0.0
060470019013,0.0
060470019014,0.0
060290005041,0.0
060290005042,0.0
060470005041,0.0
060470005042,0.0
060470005052,0.0
060710087051,31.263157894736842
060330010005,0.0
060470019021,0.0
060470021002,0.0
060855031222,0.0
060470009013,0.0
060411022022,0.0
060855017001,0.0
060855120453,0.0
060470005053,0.0
060470006011,0.0
060470006012,0.0
060470006014,0.0
060470006021,0.0
060470006022,0.0
060730209031,0.0
060730213021,0.0
060470010033,0.0
060470010041,0.0
060470011011,0.0
060470010042,0.0
060470010043,0.0
060470010051,0.0
060470011012,0.0
060133373004,0.0
060133430032,0.0
060133480002,0.0
060133521023,0.0
060133530011,0.0
060133553063,0.0
060133660011,0.0
060470013022,0.0
060470021003,0.0
060470022011,0.0
060470022012,0.0
060470022013,0.0
060470022014,0.0
060470006032,0.0
060470011013,0.0
060470012004,0.0
060470012002,0.0
060470012003,0.0
060470013011,0.0
060470013012,0.0
060470013013,0.0
060952521041,0.0
060470013023,0.0
060470014012,0.0
060470014024,0.0
060650449072,0.0
060650449073,0.0
060710100111,19.27777777777778
060710100112,24.448275862068964
060710100113,18.102564102564102
060710100121,35.285714285714285
060710100122,19.5609756097561
060330010006,0.0
060133860003,0.0
060133010001,0.0
060133710002,0.0
060133851001,0.0
061110003033,0.0
061110004001,0.0
061110007022,0.0
060710088001,38.8
060710088002,38.09090909090909
060710088003,43.22222222222222
060710088004,18.0
061110008004,0.0
061110029052,0.0
061110042003,0.0
060952526063,0.0
060952523143,0.0
060952518034,0.0
060952534042,0.0
060952531013,0.0
060952527072,0.0
060952521021,0.0
060952521043,0.0
060730083013,0.0
060374329022,0.0
060372653031,0.0
060372128002,0.0
060371927001,0.0
060830012084,0.0
060372772001,0.0
060375339012,0.0
060372352011,0.0
060372393101,0.0
060375033013,0.0
060375358042,0.0
060372380003,0.0
060375326061,0.0
060372348002,0.0
060377032005,0.0
060375007003,0.0
060372293003,0.0
060377028022,0.0
060372973001,0.0
060375301014,0.0
060372225003,0.0
060375316032,0.0
060375313023,0.0
060372095202,0.0
060372123061,0.0
060372161001,0.0
060374822023,0.0
060374822021,0.0
060372119101,0.0
060372113202,0.0
060372172004,0.0
060372140001,0.0
060371924104,0.0
060374055001,0.0
060374811032,0.0
060374019023,0.0
060371953003,0.0
060374004042,0.0
060374038022,0.0
060374004043,0.0
060374809022,0.0
060374005011,0.0
060371836102,0.0
060374308032,0.0
060374013031,0.0
060374013041,0.0
060374013042,0.0
060374638004,0.0
060371380003,0.0
060374614002,0.0
060373015011,0.0
060371393031,0.0
060374045042,0.0
060374056004,0.0
060371283021,0.0
060371230202,0.0
060371343041,0.0
060371316002,0.0
060371042013,0.0
060371173011,0.0
060379104041,0.0
060375764021,0.0
060375730021,0.0
060374006031,0.0
060376500044,0.0
060375723011,0.0
060375766022,0.0
060376504015,0.0
060375421033,0.0
060372396021,0.0
060375416052,0.0
060372407003,0.0
060375002022,0.0
060375357011,0.0
060376011003,0.0
060372764004,0.0
060372381003,0.0
060375339014,0.0
060376025041,0.0
060375015042,0.0
060372376003,0.0
060375326062,0.0
060376025071,0.0
060375531002,0.0
060376024021,0.0
060376200013,0.0
060730083073,0.0
060952529033,0.0
060952533001,0.0
060952524014,0.0
060952509002,0.0
060133010002,0.0
060133020071,0.0
060710079032,49.625
060710079033,34.05882352941177
060650449301,0.0
060650451241,0.0
060650418032,0.0
060710071102,57.0625
060710115002,0.34809930977645
060710089011,3.3372549019607844
060710111011,5.862068965517241
060710111012,0.8984126984126984
060719401001,2.7381717960496097
060710104132,1.0988553590010406
060710104242,0.1509646001123806
060710121011,2.9262048192771086
060710121032,2.9637243047158406
060730083012,0.0
060710080011,48.5
060710080012,51.27272727272727
060710080013,27.27027027027027
060710097091,7.648648648648648
060710097092,10.877551020408163
060659414003,0.0
060730083033,0.0
060730083061,0.0
060310001001,0.0
060710087052,27.5
060710027031,51.541666666666664
060710010012,55.285714285714285
060952503001,0.0
060952524013,0.0
060952527053,0.0
060952532014,0.0
060190021004,0.0
060710119001,0.33780918727915193
060710097082,0.5494463535700649
060710078001,49.096085409252666
060710083015,28.5
060710071041,35.27272727272727
060710071051,15.119565217391305
060290041012,0.0
060290041022,0.0
060710083011,47.3
060710083012,42.63636363636363
060710083021,32.083333333333336
060710097121,28.729166666666668
060710097122,12.938461538461539
060710097123,14.208333333333334
060710097131,3.925373134328358
060710071062,63.166666666666664
060710071063,47.5
060710071071,37.27777777777778
060730083062,0.0
060710083022,34.8
060290054021,0.0
060290054022,0.0
060290054023,0.0
060710097132,3.824561403508772
060710097134,17.214285714285715
060710097141,4.609523809523809
060375401014,0.0
060830023035,0.0
060839801001,0.0
060839900000,0.0
060830003011,0.0
060375550021,0.0
060375438013,0.0
060372170021,0.0
060372170022,0.0
060375548012,0.0
060376206014,0.0
060830003022,0.0
060730083101,0.0
060830017041,0.0
060830017061,0.0
060830017063,0.0
060710097142,26.75
060710097143,13.688888888888888
060710100213,22.666666666666668
060710100221,26.63888888888889
060290059001,0.0
060290059002,0.0
060290059003,0.0
060290062011,0.0
060290063012,0.0
060290063031,0.0
060290063042,0.0
060590995092,0.0
060590995095,0.0
060590995113,0.0
060190069003,0.0
060190077003,0.0
060190084022,0.0
060190013031,0.0
060190020004,0.0
060190048022,0.0
060190054032,0.0
060190031033,0.0
060190002002,0.0
060830003013,0.0
060290019022,0.0
060290038101,0.0
060830003021,0.0
060830003025,0.0
060855081013,0.0
060372164011,0.0
060372164012,0.0
060372164021,0.0
060375773004,0.0
060670093143,0.0
060375768021,0.0
060670099004,0.0
060375744006,0.0
060375753003,0.0
060670008002,0.0
060375024011,0.0
060375718003,0.0
061099852021,0.0
060375705021,0.0
060375542012,0.0
060375711011,0.0
060375040011,0.0
060670070172,0.0
060375533002,0.0
060374821011,0.0
060374821012,0.0
060374821013,0.0
060374821021,0.0
060374821022,0.0
060374822022,0.0
060374640002,0.0
060816076001,0.0
060374823012,0.0
060374826001,0.0
060374826002,0.0
060374826003,0.0
060374826004,0.0
060374827012,0.0
060855062021,0.0
060650449242,0.0
060650449232,0.0
060190076001,0.0
060190076003,0.0
060190076004,0.0
060855054031,0.0
060855054032,0.0
060855054033,0.0
060855055001,0.0
060855068023,0.0
060855068033,0.0
060855068032,0.0
060855068041,0.0
060855068042,0.0
060855075003,0.0
060855081011,0.0
060855081021,0.0
060855055002,0.0
060855056003,0.0
060855057001,0.0
060855057002,0.0
060855057003,0.0
060855069001,0.0
060290044021,0.0
060290045001,0.0
060290045002,0.0
061130105052,0.0
061130105092,0.0
061130105011,0.0
060871107002,0.0
060855075004,0.0
061090052012,0.0
060855057004,0.0
060855058001,0.0
060855058002,0.0
061150409012,0.0
061150406002,0.0
060670081343,0.0
060855069002,0.0
060830001011,0.0
060855076003,0.0
060855077011,0.0
060855077012,0.0
060670074222,0.0
060670074232,0.0
060830001013,0.0
060830001021,0.0
060830001024,0.0
060830001033,0.0
060855077013,0.0
060830029061,0.0
060830029063,0.0
060830029072,0.0
060830029091,0.0
060830029093,0.0
060855058003,0.0
060855058004,0.0
060855060001,0.0
060855077021,0.0
060855077022,0.0
060871004002,0.0
060855054012,0.0
060855054013,0.0
060855054021,0.0
060670052021,0.0
060670055053,0.0
060670056014,0.0
060855060002,0.0
060855060003,0.0
060855060004,0.0
060855061011,0.0
060855061012,0.0
060855061013,0.0
060570001053,0.0
060290044022,0.0
060290050032,0.0
060855070021,0.0
060150001061,0.0
060150001063,0.0
060150001071,0.0
060150001072,0.0
060150001062,0.0
060670074162,0.0
060670074261,0.0
060670074272,0.0
060670074273,0.0
060670074291,0.0
060670074292,0.0
060670074293,0.0
060830004002,0.0
060830004005,0.0
060830005013,0.0
060830005024,0.0
060830005025,0.0
060830005026,0.0
060830029132,0.0
060830029141,0.0
060830029142,0.0
060670075011,0.0
060670075012,0.0
060670075013,0.0
060855061021,0.0
060855061022,0.0
060855061031,0.0
060855061033,0.0
060855061034,0.0
060374808042,0.0
060374809011,0.0
060374809021,0.0
060374809031,0.0
060374810011,0.0
060374810012,0.0
060374810021,0.0
060374827013,0.0
060374827014,0.0
060374827021,0.0
060374827022,0.0
060014506044,0.0
060014283012,0.0
061010503021,0.0
060871004001,0.0
060670075015,0.0
060670074241,0.0
060670075031,0.0
060670075032,0.0
060670075034,0.0
060670075041,0.0
060855071002,0.0
060816085021,0.0
060855062022,0.0
060855062023,0.0
060855062041,0.0
060855062042,0.0
060591100083,0.0
060855078051,0.0
060830006002,0.0
060830006005,0.0
060830008012,0.0
060190026011,0.0
060190036005,0.0
060190055131,0.0
060190045042,0.0
060190062012,0.0
060190062011,0.0
060190070041,0.0
060190076002,0.0
060190080003,0.0
060190003002,0.0
060855078052,0.0
060855078053,0.0
060830009002,0.0
060830029131,0.0
060190012011,0.0
060190012012,0.0
060190012014,0.0
060190012022,0.0
060190013011,0.0
060670093321,0.0
060855062043,0.0
060855062044,0.0
060855063011,0.0
060855063013,0.0
060855063014,0.0
060855063021,0.0
060816138004,0.0
060855120054,0.0
060855084043,0.0
060855085031,0.0
060855085032,0.0
060855085033,0.0
060855085051,0.0
060670075042,0.0
060570004013,0.0
060570007016,0.0
060570007021,0.0
060855120452,0.0
060855120454,0.0
060855120471,0.0
060855120473,0.0
060855120472,0.0
060855085052,0.0
060855085053,0.0
060855085081,0.0
060855086011,0.0
060855086012,0.0
060730085041,0.0
060855103001,0.0
060830011011,0.0
060830011021,0.0
060830011023,0.0
060014065003,0.0
060411070003,0.0
060411081002,0.0
060411081003,0.0
060855086013,0.0
060855086021,0.0
060855086022,0.0
060855086023,0.0
060670077012,0.0
060670077021,0.0
060670077022,0.0
060670078011,0.0
060670078012,0.0
060670078021,0.0
060670076021,0.0
060670078024,0.0
060670079031,0.0
060816102013,0.0
060290047021,0.0
060290049012,0.0
060290028142,0.0
060290028212,0.0
060855130002,0.0
060855130003,0.0
060855117013,0.0
060670074301,0.0
060670074311,0.0
060670074312,0.0
060670074321,0.0
060670074322,0.0
060855088001,0.0
060855088002,0.0
060855089001,0.0
060855089002,0.0
060014276002,0.0
060830012031,0.0
060830012032,0.0
060855120531,0.0
060855091021,0.0
060855091022,0.0
060855117022,0.0
060014422004,0.0
060014423011,0.0
060014423013,0.0
060855120222,0.0
060855091061,0.0
060855091062,0.0
060855091072,0.0
060014426011,0.0
061150401001,0.0
061150408003,0.0
060670079041,0.0
060670079032,0.0
060670079042,0.0
060670079043,0.0
060670079044,0.0
060670079051,0.0
060070004011,0.0
060070017042,0.0
060070026013,0.0
060855091082,0.0
060855091081,0.0
060855120532,0.0
060855120521,0.0
060855091083,0.0
060855091091,0.0
060855092011,0.0
060855092012,0.0
060855092013,0.0
060855104001,0.0
060855104002,0.0
060014426012,0.0
060014431041,0.0
060014433212,0.0
060190074001,0.0
060190065012,0.0
060190068022,0.0
060190077002,0.0
060190038041,0.0
060190054101,0.0
060190077001,0.0
060190043011,0.0
060190045043,0.0
060190031031,0.0
060190055142,0.0
060855104003,0.0
060855105001,0.0
060190003003,0.0
060190003001,0.0
060190004001,0.0
060190013013,0.0
060190013014,0.0
060190013042,0.0
060190014112,0.0
060855119162,0.0
060855119151,0.0
060855120193,0.0
060855120212,0.0
060855120213,0.0
060855092014,0.0
060855092021,0.0
060855092022,0.0
060855092023,0.0
060855092024,0.0
060670079052,0.0
060670079061,0.0
060670080051,0.0
060670080052,0.0
060670080061,0.0
060855106002,0.0
060855106001,0.0
060670080063,0.0
060670080064,0.0
060670080071,0.0
060670080081,0.0
060670080082,0.0
060290046072,0.0
060855119161,0.0
060855119051,0.0
060855120231,0.0
060855120232,0.0
060855120233,0.0
060855120241,0.0
060855120252,0.0
060855093032,0.0
060290009083,0.0
060855094031,0.0
060855094042,0.0
060855094043,0.0
060855107001,0.0
060855107002,0.0
060855107003,0.0
060290060032,0.0
060670080072,0.0
060670081113,0.0
060670081114,0.0
060670081253,0.0
060670081314,0.0
060855108011,0.0
060855108012,0.0
060855108013,0.0
060855120191,0.0
060670081361,0.0
060670081381,0.0
061010502023,0.0
061010503011,0.0
060830015002,0.0
060855120192,0.0
060855095002,0.0
060855095001,0.0
060855096002,0.0
060855097002,0.0
060670081382,0.0
060670081383,0.0
060670081354,0.0
060855108021,0.0
060855108022,0.0
060855108031,0.0
060855108032,0.0
060855109001,0.0
060855109002,0.0
060670080091,0.0
060670080092,0.0
060670080093,0.0
060670080094,0.0
060830028062,0.0
060855119071,0.0
060855119072,0.0
060855119101,0.0
060855119102,0.0
060855084012,0.0
060670080103,0.0
060670080104,0.0
060670081111,0.0
060670081112,0.0
060670081131,0.0
060650446023,0.0
060855084013,0.0
060855097001,0.0
060855098013,0.0
060871221001,0.0
060290033073,0.0
060290060111,0.0
060290060122,0.0
060290005072,0.0
060290028251,0.0
060290052061,0.0
060290062024,0.0
060290063033,0.0
060290010013,0.0
060290024011,0.0
060290010011,0.0
060290023031,0.0
060290052071,0.0
060290060102,0.0
060290060101,0.0
060290062012,0.0
060290055143,0.0
060290060091,0.0
060290022021,0.0
060290022022,0.0
060290022023,0.0
060290020011,0.0
060290020022,0.0
060290024021,0.0
060290020021,0.0
060290066003,0.0
060290024031,0.0
060290025011,0.0
060290023042,0.0
060290030021,0.0
060290031252,0.0
060855100023,0.0
060855098021,0.0
060855098022,0.0
060855109003,0.0
060855110001,0.0
060855110002,0.0
060855110003,0.0
060855110005,0.0
060855119121,0.0
060855119122,0.0
060855119123,0.0
060855119131,0.0
060830016011,0.0
060830016012,0.0
060670093262,0.0
060670093281,0.0
060855099011,0.0
060855099012,0.0
060855099021,0.0
060855099022,0.0
060855099023,0.0
060855100011,0.0
060670081411,0.0
060855111002,0.0
060855111004,0.0
060855111003,0.0
060855119132,0.0
060670081132,0.0
060670081171,0.0
060670081172,0.0
060670081191,0.0
060855045051,0.0
061010506031,0.0
060855119133,0.0
060670081192,0.0
060670081193,0.0
060670081194,0.0
060670081195,0.0
060670081202,0.0
060855100012,0.0
060855100013,0.0
060855100014,0.0
060570005021,0.0
060816078001,0.0
060879901000,0.0
060855100015,0.0
060855112002,0.0
060855112003,0.0
060570005022,0.0
060570007013,0.0
060570007015,0.0
060570008011,0.0
060570008021,0.0
060570009002,0.0
060871220012,0.0
060290060033,0.0
060290064031,0.0
060290064042,0.0
060290064041,0.0
060290063043,0.0
060290064032,0.0
060290047022,0.0
060290047023,0.0
060670081322,0.0
060855119141,0.0
060855119142,0.0
060855119143,0.0
060670081362,0.0
060670081415,0.0
060670081422,0.0
060670084023,0.0
060670085051,0.0
060670085052,0.0
060670081352,0.0
060190031021,0.0
060190025023,0.0
060190042101,0.0
060855100016,0.0
060855100021,0.0
060855100022,0.0
060190021005,0.0
060190012021,0.0
060190050003,0.0
060190057034,0.0
060190004002,0.0
060190004004,0.0
060190005011,0.0
060190005012,0.0
060190005022,0.0
060855112004,0.0
060855113023,0.0
060855113021,0.0
060670081203,0.0
060670081221,0.0
061010503022,0.0
061010507012,0.0
061010503023,0.0
060190014114,0.0
060670081222,0.0
060670081241,0.0
060670081242,0.0
060670081251,0.0
060670081252,0.0
060855084014,0.0
060670093312,0.0
060855120051,0.0
060855120052,0.0
060855120053,0.0
060855084015,0.0
060855084016,0.0
060855084031,0.0
060670081271,0.0
060670081272,0.0
060670081281,0.0
060670093282,0.0
060670093283,0.0
060670093291,0.0
060670093292,0.0
060830001032,0.0
060855084032,0.0
060855084033,0.0
060855084041,0.0
060855101002,0.0
060855102001,0.0
060855102002,0.0
060670081282,0.0
060670081301,0.0
060670081302,0.0
060750260011,0.0
061010505011,0.0
060816074001,0.0
060816074003,0.0
060816075001,0.0
060855114001,0.0
060855114003,0.0
060855114004,0.0
060816139004,0.0
060770038041,0.0
060770040043,0.0
060770038061,0.0
060770032193,0.0
060670081303,0.0
060670081321,0.0
060670081331,0.0
060670081332,0.0
060670081341,0.0
060670081342,0.0
060290060061,0.0
060290028201,0.0
060290028211,0.0
060670085071,0.0
060830027065,0.0
060830018001,0.0
060830015001,0.0
060830005012,0.0
060830028024,0.0
060830019053,0.0
060830001031,0.0
060830021031,0.0
060830023031,0.0
060830007001,0.0
060830028081,0.0
060374810022,0.0
060374811011,0.0
060374811021,0.0
060374811022,0.0
060374811033,0.0
060374812011,0.0
060374812012,0.0
060830020081,0.0
060830020092,0.0
060190047031,0.0
060670085072,0.0
060670085081,0.0
060670085082,0.0
060670085091,0.0
060830019052,0.0
061010506011,0.0
061010506012,0.0
061010506013,0.0
060670094081,0.0
060670095012,0.0
060670095022,0.0
060670095024,0.0
060670096013,0.0
060670096102,0.0
060830020054,0.0
060816103034,0.0
060830020093,0.0
060830020101,0.0
060830020102,0.0
060830020104,0.0
060830020113,0.0
060830020121,0.0
060816139005,0.0
060816004021,0.0
060816078002,0.0
060816092012,0.0
060816004011,0.0
060816004023,0.0
061010506042,0.0
060190041002,0.0
060190039003,0.0
060190074003,0.0
060190084021,0.0
060190074002,0.0
060190012013,0.0
060190021002,0.0
060190039002,0.0
060190035003,0.0
060190044051,0.0
060190051002,0.0
060374813001,0.0
060374813002,0.0
060374814011,0.0
060374814012,0.0
060871231002,0.0
060374823013,0.0
060374823031,0.0
060374823033,0.0
060374823041,0.0
060374823042,0.0
060374824011,0.0
060374824012,0.0
060374825021,0.0
060374825022,0.0
060374825032,0.0
060830020061,0.0
060190014131,0.0
060290038122,0.0
060290064034,0.0
060290064033,0.0
060290016002,0.0
060670087022,0.0
060190004003,0.0
060670087032,0.0
060670089053,0.0
060670089083,0.0
060670089112,0.0
060830022092,0.0
060830007002,0.0
060830022053,0.0
060830009001,0.0
060830021012,0.0
060830005011,0.0
060830006006,0.0
060830030015,0.0
060830028093,0.0
060830011013,0.0
060830007003,0.0
060830022051,0.0
060830021011,0.0
060830021021,0.0
060830021022,0.0
060830022052,0.0
060830022062,0.0
060830022063,0.0
060830023033,0.0
060830022091,0.0
060830022101,0.0
061130106051,0.0
060570001042,0.0
060570001051,0.0
060570003002,0.0
060830022102,0.0
060830022113,0.0
060830023032,0.0
060830023041,0.0
060830023042,0.0
060374816041,0.0
060374816042,0.0
060374817131,0.0
060374817141,0.0
060374818001,0.0
060374818002,0.0
060374819012,0.0
060374819013,0.0
060374819014,0.0
060871220011,0.0
060670089122,0.0
060816076003,0.0
060670096103,0.0
060670096143,0.0
060670096162,0.0
060670096163,0.0
060670096164,0.0
060816130001,0.0
060816057003,0.0
060710124003,57.583333333333336
060710124002,57.3125
060816004022,0.0
060816019011,0.0
060816019022,0.0
060411102001,0.0
060816016033,0.0
060816019012,0.0
060816019013,0.0
060816019021,0.0
060816019023,0.0
060411121001,0.0
060290005061,0.0
060290015001,0.0
060290053002,0.0
060290056002,0.0
060670089123,0.0
060670090102,0.0
060374819021,0.0
060374820011,0.0
060374820012,0.0
060375041011,0.0
060375041012,0.0
060375041013,0.0
060375323023,0.0
060375323031,0.0
060375323032,0.0
060375323033,0.0
060375323041,0.0
060371171022,0.0
060371325012,0.0
060375004021,0.0
060375004022,0.0
060375004023,0.0
060375005001,0.0
060374640005,0.0
060375006002,0.0
060375006003,0.0
060730032143,0.0
060730033051,0.0
060371958032,0.0
060371959022,0.0
060371959032,0.0
060371974103,0.0
060372071031,0.0
060372075011,0.0
060372084012,0.0
060372085012,0.0
060372085021,0.0
060372085023,0.0
060372088012,0.0
060372088021,0.0
060374053011,0.0
060374053021,0.0
060372679023,0.0
060372696013,0.0
060372699052,0.0
060372699071,0.0
060372716004,0.0
060372717023,0.0
060372719011,0.0
060372722012,0.0
060372722022,0.0
060372723022,0.0
060372751021,0.0
060372753114,0.0
060372755002,0.0
060372756033,0.0
060375736015,0.0
060375736017,0.0
060375736018,0.0
060375736019,0.0
060375740003,0.0
060375745004,0.0
060375760011,0.0
060375763011,0.0
060375763012,0.0
060375763021,0.0
060375773005,0.0
060375773006,0.0
060375775042,0.0
060372735022,0.0
060372735023,0.0
060372739021,0.0
060375400003,0.0
060375760012,0.0
060374616002,0.0
060374619022,0.0
060373010002,0.0
060373010004,0.0
060373012062,0.0
060373016011,0.0
060373016021,0.0
060373018012,0.0
060373018013,0.0
060375319021,0.0
060375319022,0.0
060375320011,0.0
060373020021,0.0
060373020022,0.0
060373020031,0.0
060373020041,0.0
060373024014,0.0
060373025031,0.0
060379010113,0.0
060375320012,0.0
061070045003,0.0
060375323042,0.0
060376513041,0.0
060376513042,0.0
060376513044,0.0
060376513045,0.0
060376514011,0.0
060376514012,0.0
060376514021,0.0
060375325001,0.0
060375325003,0.0
060375007006,0.0
060375008001,0.0
060375008002,0.0
060375009001,0.0
060375009002,0.0
060375006005,0.0
060375007001,0.0
060375007002,0.0
060375009004,0.0
060250107003,0.0
060670091052,0.0
060670091053,0.0
060855120341,0.0
060855120342,0.0
060830023044,0.0
060670091113,0.0
060670091122,0.0
060530130001,0.0
061010505042,0.0
060855120351,0.0
060855120352,0.0
060855123132,0.0
060530133004,0.0
060530133001,0.0
060530134001,0.0
060530135002,0.0
060871214031,0.0
060855123141,0.0
060816077021,0.0
060816077022,0.0
060670096222,0.0
060670096321,0.0
060670096322,0.0
060670096323,0.0
060670096324,0.0
060816092011,0.0
060816092013,0.0
060816092021,0.0
060816139002,0.0
060816139003,0.0
060855123072,0.0
060855123073,0.0
061010510002,0.0
061010506034,0.0
061010508001,0.0
061010508002,0.0
060830027031,0.0
060830027053,0.0
060816076002,0.0
060816079001,0.0
060816080011,0.0
060816080012,0.0
060816140002,0.0
061070042003,0.0
061010501022,0.0
061010509001,0.0
061010510001,0.0
061010511001,0.0
061010511002,0.0
061010501014,0.0
061010501021,0.0
061010501011,0.0
061010501023,0.0
060816024004,0.0
060816025003,0.0
060816038011,0.0
060530001012,0.0
060730212052,0.0
060730100151,0.0
060730219002,0.0
060730095102,0.0
060730134212,0.0
060730093014,0.0
060730155021,0.0
060730106012,0.0
060730085032,0.0
060650418093,0.0
060650417023,0.0
060650418062,0.0
061130112041,0.0
060730029022,0.0
060730030042,0.0
060730031033,0.0
060730031154,0.0
061130104013,0.0
061130104022,0.0
061010502011,0.0
061010502012,0.0
061010502021,0.0
061010502022,0.0
060855125051,0.0
060855125052,0.0
061070026021,0.0
061070026023,0.0
061070030022,0.0
061070036011,0.0
060830027061,0.0
060830027062,0.0
060830027064,0.0
060830027071,0.0
060830027072,0.0
060830027081,0.0
060830027083,0.0
060830028022,0.0
060830028023,0.0
060816080021,0.0
060816080022,0.0
060816080023,0.0
060375007004,0.0
060375017001,0.0
060375030001,0.0
060375030003,0.0
060375320021,0.0
060375320022,0.0
060375321011,0.0
060375321012,0.0
060375321013,0.0
060375321021,0.0
060375322001,0.0
060375322002,0.0
060375322003,0.0
060375323021,0.0
060375323022,0.0
060375002023,0.0
060375002024,0.0
060375002021,0.0
060375017003,0.0
060375018021,0.0
060375018023,0.0
060371390012,0.0
060371411021,0.0
060372111222,0.0
060372117041,0.0
060372118041,0.0
060372119221,0.0
060372121012,0.0
060372125011,0.0
060070001043,0.0
060250111002,0.0
060250112022,0.0
060530141022,0.0
060530143011,0.0
060710046043,44.1
060710047005,47.714285714285715
060730042004,0.0
060730061002,0.0
060730071003,0.0
060730072002,0.0
060250114003,0.0
060710047002,45.25
060730078002,0.0
060730079081,0.0
060730079101,0.0
060730080063,0.0
060730083052,0.0
060730007003,0.0
060730019001,0.0
060730027033,0.0
060730027121,0.0
060730027123,0.0
060730083302,0.0
060730083651,0.0
060730083661,0.0
060730085104,0.0
060310004021,0.0
060310016011,0.0
060730088004,0.0
060730083123,0.0
060730083612,0.0
060730083622,0.0
060310006024,0.0
060310013002,0.0
060730085024,0.0
060730087021,0.0
060730093052,0.0
060730093053,0.0
060730093062,0.0
060730093063,0.0
060730095073,0.0
060730095101,0.0
060730165041,0.0
060730166062,0.0
060730166073,0.0
060730166093,0.0
060730166102,0.0
060730185123,0.0
060730185193,0.0
060730200191,0.0
060730200261,0.0
060730200281,0.0
060730200292,0.0
060855125102,0.0
060855125103,0.0
060830027063,0.0
060830027073,0.0
060830028091,0.0
060830028085,0.0
060830028094,0.0
060070001031,0.0
060070001041,0.0
060070001042,0.0
060376703262,0.0
060376513043,0.0
060376514024,0.0
060376703243,0.0
060376704161,0.0
060377001014,0.0
060377008022,0.0
060375542031,0.0
060375543012,0.0
060375717031,0.0
060374802011,0.0
060374802012,0.0
060374802013,0.0
060855120371,0.0
060375032011,0.0
060375032012,0.0
060375032021,0.0
060375032022,0.0
060375032023,0.0
060375033011,0.0
060374803021,0.0
060374804002,0.0
060374804003,0.0
060374805001,0.0
060374805002,0.0
060374805003,0.0
060374805004,0.0
060650459002,0.0
060730071001,0.0
060376705001,0.0
060374607001,0.0
060371943001,0.0
060371201081,0.0
060371211021,0.0
060371212212,0.0
060371218012,0.0
060371221211,0.0
060371132342,0.0
060371944021,0.0
