Unnamed: 0,GEOID,Longitude,Latitude,LST_Celsius,impervious,Geographic Area Name,Total,Total_Urban,Total_Rural,PercentageUrban
21,60710008143,-117.665646,34.13709992,41.47779661,48.09090909090909,Block Group 3; Census Tract 8.14; San Bernardino County; California,899,899,0,100.0
22,60710013092,-117.6251776,34.07255286,44.778,45.22222222222222,Block Group 2; Census Tract 13.09; San Bernardino County; California,1278,1278,0,100.0
23,60710013071,-117.6242109,34.08851876,44.54296296,50.76470588235294,Block Group 1; Census Tract 13.07; San Bernardino County; California,2343,2343,0,100.0
24,60710021071,-117.5869538,34.09565083,45.52508772,42.57142857142857,Block Group 1; Census Tract 21.07; San Bernardino County; California,1160,1160,0,100.0
25,60710021052,-117.5913502,34.09539226,45.5862069,48.2,Block Group 2; Census Tract 21.05; San Bernardino County; California,945,945,0,100.0
26,60710015041,-117.6172065,34.06883561,44.778,57.285714285714285,Block Group 1; Census Tract 15.04; San Bernardino County; California,1608,1608,0,100.0
27,60710018121,-117.6483671,34.04335181,44.68894737,45.85714285714285,Block Group 1; Census Tract 18.12; San Bernardino County; California,2031,2031,0,100.0
28,60710035051,-117.3737602,34.11833743,46.14079365,65.0,Block Group 1; Census Tract 35.05; San Bernardino County; California,2396,2396,0,100.0
29,60710018101,-117.6461032,34.03210104,44.86333333,63.8,Block Group 1; Census Tract 18.10; San Bernardino County; California,1671,1671,0,100.0
30,60710020281,-117.5824416,34.11033951,44.62677419,53.15,Block Group 1; Census Tract 20.28; San Bernardino County; California,2896,2896,0,100.0
31,60710020312,-117.5515905,34.13283489,42.14967742,54.45,Block Group 2; Census Tract 20.31; San Bernardino County; California,2708,2708,0,100.0
32,60710031012,-117.4466021,34.08303696,45.52032258,51.57142857142857,Block Group 2; Census Tract 31.01; San Bernardino County; California,2201,2201,0,100.0
33,60710020213,-117.5448477,34.13925299,41.85163934,54.3,Block Group 3; Census Tract 20.21; San Bernardino County; California,1554,1554,0,100.0
34,60710036093,-117.3739463,34.08199269,46.00830508,49.142857142857146,Block Group 3; Census Tract 36.09; San Bernardino County; California,2310,2310,0,100.0
35,60710036112,-117.3594793,34.08067725,45.91566667,62.0,Block Group 2; Census Tract 36.11; San Bernardino County; California,1944,1944,0,100.0
36,60710036121,-117.3531893,34.07673526,46.539,51.15151515151515,Block Group 1; Census Tract 36.12; San Bernardino County; California,2575,2575,0,100.0
37,60710066032,-117.3415855,34.08142848,46.025,44.588235294117645,Block Group 2; Census Tract 66.03; San Bernardino County; California,2730,2730,0,100.0
38,60710066012,-117.3418431,34.07140418,46.83866667,32.81818181818182,Block Group 2; Census Tract 66.01; San Bernardino County; California,1354,1354,0,100.0
39,60710066013,-117.3319098,34.07050394,46.65129032,64.875,Block Group 3; Census Tract 66.01; San Bernardino County; California,1453,1453,0,100.0
40,60710062032,-117.2566267,34.14646419,45.84333333,48.45454545454545,Block Group 2; Census Tract 62.03; San Bernardino County; California,2679,2679,0,100.0
41,60710063012,-117.2757494,34.12930896,46.82151515,48.0,Block Group 2; Census Tract 63.01; San Bernardino County; California,969,969,0,100.0
42,60710071081,-117.3086333,34.05505038,47.7475,37.05263157894737,Block Group 1; Census Tract 71.08; San Bernardino County; California,2309,2309,0,100.0
43,60710099082,-117.352051,34.47887656,47.76220339,46.375,Block Group 2; Census Tract 99.08; San Bernardino County; California,2568,2568,0,100.0
44,60710038042,-117.3496664,34.12805574,46.74292308,21.69047619047619,Block Group 2; Census Tract 38.04; San Bernardino County; California,1395,1395,0,100.0
45,60710008193,-117.6343869,34.12515273,42.23966667,36.9,Block Group 3; Census Tract 8.19; San Bernardino County; California,2281,2281,0,100.0
46,60710035101,-117.3930404,34.0985455,46.07262295,63.23529411764706,Block Group 1; Census Tract 35.10; San Bernardino County; California,1720,1720,0,100.0
47,60710020382,-117.4959529,34.11737958,42.989,46.5625,Block Group 2; Census Tract 20.38; San Bernardino County; California,2798,2798,0,100.0
48,60710019012,-117.6629258,34.00112094,44.85338983,44.0,Block Group 2; Census Tract 19.01; San Bernardino County; California,1276,1276,0,100.0
49,60710019061,-117.5873293,34.01516987,45.18172414,59.0,Block Group 1; Census Tract 19.06; San Bernardino County; California,1256,1256,0,100.0
50,60710002033,-117.7076947,34.07597061,45.02857143,53.44444444444444,Block Group 3; Census Tract 2.03; San Bernardino County; California,1196,1196,0,100.0
51,60710008233,-117.6755445,34.097828,44.89464286,61.833333333333336,Block Group 3; Census Tract 8.23; San Bernardino County; California,1422,1422,0,100.0
52,60710008232,-117.6755412,34.10510882,43.98403509,47.42857142857143,Block Group 2; Census Tract 8.23; San Bernardino County; California,2204,2204,0,100.0
53,60710008211,-117.6852748,34.10038959,43.9459322,70.33333333333333,Block Group 1; Census Tract 8.21; San Bernardino County; California,2845,2845,0,100.0
54,60710020141,-117.6309433,34.15459394,41.30774194,26.59090909090909,Block Group 1; Census Tract 20.14; San Bernardino County; California,2126,2126,0,100.0
55,60710020111,-117.6163863,34.14930065,41.79380952,35.51351351351352,Block Group 1; Census Tract 20.11; San Bernardino County; California,2273,2273,0,100.0
56,60710020112,-117.6166222,34.1599418,39.99,25.67567567567568,Block Group 2; Census Tract 20.11; San Bernardino County; California,1785,1785,0,100.0
57,60710020381,-117.4949292,34.10982132,44.68122807,58.54545454545455,Block Group 1; Census Tract 20.38; San Bernardino County; California,2800,2800,0,100.0
58,60710021073,-117.5829117,34.10086699,45.07,50.888888888888886,Block Group 3; Census Tract 21.07; San Bernardino County; California,1713,1713,0,100.0
59,60710073031,-117.2749657,34.05811333,44.7546875,48.0,Block Group 1; Census Tract 73.03; San Bernardino County; California,1790,1790,0,100.0
60,60719801001,-117.2397752,34.09787028,46.54101449,41.47651006711409,Block Group 1; Census Tract 9801; San Bernardino County; California,4,4,0,100.0
61,60710078002,-117.2021207,34.04936056,43.91939394,48.16666666666666,Block Group 2; Census Tract 78; San Bernardino County; California,1452,1452,0,100.0
62,60710005033,-117.7045288,34.01535024,44.244,63.285714285714285,Block Group 3; Census Tract 5.03; San Bernardino County; California,1830,1830,0,100.0
63,60710046033,-117.3113109,34.16125561,46.47591549,25.5,Block Group 3; Census Tract 46.03; San Bernardino County; California,2411,2411,0,100.0
64,60710108032,-117.2631596,34.23757001,30.38055556,6.3125,Block Group 2; Census Tract 108.03; San Bernardino County; California,783,783,0,100.0
65,60710112042,-116.8631908,34.23622794,30.08084746,17.037037037037038,Block Group 2; Census Tract 112.04; San Bernardino County; California,496,496,0,100.0
66,60710112051,-116.9089195,34.24039917,30.185625,34.78,Block Group 1; Census Tract 112.05; San Bernardino County; California,1355,1355,0,100.0
67,60710018131,-117.6407058,34.04531595,44.88473684,60.93333333333333,Block Group 1; Census Tract 18.13; San Bernardino County; California,1750,1750,0,100.0
68,60710038011,-117.3595497,34.12776812,46.5421875,45.7,Block Group 1; Census Tract 38.01; San Bernardino County; California,1310,1310,0,100.0
69,60710062031,-117.2477746,34.14511252,46.18411765,43.1764705882353,Block Group 1; Census Tract 62.03; San Bernardino County; California,2821,2821,0,100.0
70,60710013052,-117.6320096,34.08847007,43.86,54.875,Block Group 2; Census Tract 13.05; San Bernardino County; California,1756,1756,0,100.0
71,60710100141,-117.3047216,34.44180904,48.17065574,10.794871794871796,Block Group 1; Census Tract 100.14; San Bernardino County; California,1128,1128,0,100.0
72,60710005043,-117.70623,33.99763823,45.22142857,73.06451612903226,Block Group 3; Census Tract 5.04; San Bernardino County; California,2501,2501,0,100.0
73,60710020172,-117.6029087,34.14936115,42.3425,36.92307692307692,Block Group 2; Census Tract 20.17; San Bernardino County; California,1022,1022,0,100.0
74,60710020142,-117.6236805,34.13857286,41.67666667,46.9,Block Group 2; Census Tract 20.14; San Bernardino County; California,2644,2644,0,100.0
75,60710008151,-117.6838572,34.12683089,41.69516129,32.81818181818182,Block Group 1; Census Tract 8.15; San Bernardino County; California,1729,1729,0,100.0
76,60710012003,-117.6485862,34.07682303,44.29357143,39.5,Block Group 3; Census Tract 12; San Bernardino County; California,1127,1127,0,100.0
77,60710020212,-117.5537522,34.140591,41.79,53.5,Block Group 2; Census Tract 20.21; San Bernardino County; California,1748,1748,0,100.0
78,60710020191,-117.5667923,34.14508399,41.935625,45.07142857142857,Block Group 1; Census Tract 20.19; San Bernardino County; California,2198,2198,0,100.0
79,60710022072,-117.5326427,34.08493862,45.58034483,63.1875,Block Group 2; Census Tract 22.07; San Bernardino County; California,2719,2719,0,100.0
80,60710127002,-117.5652345,34.02273012,45.97482759,48.8235294117647,Block Group 2; Census Tract 127; San Bernardino County; California,2136,2136,0,100.0
81,60710020161,-117.6103486,34.1175069,42.33633333,37.64705882352941,Block Group 1; Census Tract 20.16; San Bernardino County; California,1949,1949,0,100.0
82,60710008081,-117.6397784,34.11612906,43.294,53.94117647058823,Block Group 1; Census Tract 8.08; San Bernardino County; California,1438,1438,0,100.0
83,60710008191,-117.6324942,34.12035073,43.28551724,36.0,Block Group 1; Census Tract 8.19; San Bernardino County; California,909,909,0,100.0
84,60710036063,-117.4026449,34.07570512,45.67866667,44.0,Block Group 3; Census Tract 36.06; San Bernardino County; California,1667,1667,0,100.0
85,60710038032,-117.3630681,34.10983831,46.29190476,54.85,Block Group 2; Census Tract 38.03; San Bernardino County; California,2890,2890,0,100.0
86,60710038041,-117.3573005,34.1135083,46.5065625,52.16666666666666,Block Group 1; Census Tract 38.04; San Bernardino County; California,1489,1489,0,100.0
87,60710038012,-117.3660713,34.1250316,46.41184615,52.6,Block Group 2; Census Tract 38.01; San Bernardino County; California,1840,1840,0,100.0
88,60710038013,-117.3660735,34.13242271,45.80181818,47.125,Block Group 3; Census Tract 38.01; San Bernardino County; California,1970,1970,0,100.0
89,60710009013,-117.6339372,34.10057142,43.64931034,63.888888888888886,Block Group 3; Census Tract 9.01; San Bernardino County; California,1501,1501,0,100.0
90,60710020282,-117.5829709,34.11779056,44.243,39.73684210526316,Block Group 2; Census Tract 20.28; San Bernardino County; California,2611,2611,0,100.0
91,60710073033,-117.2631341,34.05057602,45.46419355,57.4,Block Group 3; Census Tract 73.03; San Bernardino County; California,1527,1527,0,100.0
92,60710076041,-117.213092,34.11168567,46.52068493,36.75,Block Group 1; Census Tract 76.04; San Bernardino County; California,1343,1343,0,100.0
93,60710086013,-117.1330896,34.06798269,43.46222222,48.642857142857146,Block Group 3; Census Tract 86.01; San Bernardino County; California,1896,1896,0,100.0
94,60710084032,-117.147533,34.0520542,43.86545455,35.92857142857143,Block Group 2; Census Tract 84.03; San Bernardino County; California,1766,1766,0,100.0
95,60710022042,-117.5101761,34.10275321,45.00896552,52.93333333333333,Block Group 2; Census Tract 22.04; San Bernardino County; California,1817,1817,0,100.0
96,60710028012,-117.4451011,34.10783302,45.7742623,55.0,Block Group 2; Census Tract 28.01; San Bernardino County; California,1649,1649,0,100.0
97,60710029023,-117.4223233,34.09533636,45.587,54.0,Block Group 3; Census Tract 29.02; San Bernardino County; California,1477,1477,0,100.0
98,60710033012,-117.4466255,34.07603233,45.28733333,52.30769230769231,Block Group 2; Census Tract 33.01; San Bernardino County; California,1187,1187,0,100.0
99,60710021053,-117.5978599,34.09925829,45.56333333,61.16666666666666,Block Group 3; Census Tract 21.05; San Bernardino County; California,1787,1787,0,100.0
100,60710019062,-117.5888431,34.00450173,44.90724138,32.21739130434783,Block Group 2; Census Tract 19.06; San Bernardino County; California,2271,2271,0,100.0
101,60710002051,-117.6916641,34.07936238,44.69472727,60.5,Block Group 1; Census Tract 2.05; San Bernardino County; California,1494,1494,0,100.0
102,60710002053,-117.685175,34.07586576,45.04963636,37.6,Block Group 3; Census Tract 2.05; San Bernardino County; California,1062,1062,0,100.0
103,60710002082,-117.6851829,34.07222898,45.04963636,49.85714285714285,Block Group 2; Census Tract 2.08; San Bernardino County; California,1246,1246,0,100.0
104,60710002031,-117.7036147,34.07893205,44.51105263,59.42857142857143,Block Group 1; Census Tract 2.03; San Bernardino County; California,2073,2073,0,100.0
105,60710004042,-117.6874322,34.03728567,44.39688525,41.36842105263158,Block Group 2; Census Tract 4.04; San Bernardino County; California,2146,2146,0,100.0
106,60710006032,-117.693766,34.02822327,44.40533333,63.0,Block Group 2; Census Tract 6.03; San Bernardino County; California,1784,1784,0,100.0
107,60710008192,-117.6316957,34.1301362,42.23966667,56.51515151515152,Block Group 2; Census Tract 8.19; San Bernardino County; California,2328,2328,0,100.0
108,60710009032,-117.6340757,34.09744709,43.64931034,60.27272727272727,Block Group 2; Census Tract 9.03; San Bernardino County; California,1794,1794,0,100.0
109,60710009033,-117.6351357,34.09437778,43.86,59.0,Block Group 3; Census Tract 9.03; San Bernardino County; California,1599,1599,0,100.0
110,60710020151,-117.6026871,34.12711687,43.76133333,49.30769230769231,Block Group 1; Census Tract 20.15; San Bernardino County; California,2267,2267,0,100.0
111,60710020152,-117.6116525,34.12709546,43.15372881,53.388888888888886,Block Group 2; Census Tract 20.15; San Bernardino County; California,2482,2482,0,100.0
112,60710021031,-117.6043329,34.10267864,45.28854545,53.6,Block Group 1; Census Tract 21.03; San Bernardino County; California,1452,1452,0,100.0
113,60710018103,-117.646124,34.03567611,44.85644068,51.71428571428572,Block Group 3; Census Tract 18.10; San Bernardino County; California,1413,1413,0,100.0
114,60710018081,-117.6175091,34.02860238,45.52050847,49.92307692307692,Block Group 1; Census Tract 18.08; San Bernardino County; California,1932,1932,0,100.0
115,60710018082,-117.6218404,34.02314852,45.38225806,47.4,Block Group 2; Census Tract 18.08; San Bernardino County; California,1238,1238,0,100.0
116,60710022064,-117.5799112,34.02698655,44.42172414,64.9,Block Group 4; Census Tract 22.06; San Bernardino County; California,1998,1998,0,100.0
117,60710020132,-117.6083102,34.13974843,42.98932203,46.78947368421053,Block Group 2; Census Tract 20.13; San Bernardino County; California,2324,2324,0,100.0
118,60710020171,-117.5914702,34.15974585,39.461875,30.23333333333333,Block Group 1; Census Tract 20.17; San Bernardino County; California,2673,2673,0,100.0
119,60710020181,-117.5852439,34.14576522,42.7790625,40.81481481481482,Block Group 1; Census Tract 20.18; San Bernardino County; California,2723,2723,0,100.0
120,60710073052,-117.2512897,34.05797188,45.24875,42.0,Block Group 2; Census Tract 73.05; San Bernardino County; California,1344,1344,0,100.0
121,60710073032,-117.2667228,34.05725244,44.903125,38.05263157894737,Block Group 2; Census Tract 73.03; San Bernardino County; California,1652,1652,0,100.0
122,60710008201,-117.6426028,34.14159258,40.99166667,35.61666666666667,Block Group 1; Census Tract 8.20; San Bernardino County; California,1682,1682,0,100.0
123,60710020131,-117.6051262,34.13498377,42.98932203,54.0,Block Group 1; Census Tract 20.13; San Bernardino County; California,1796,1796,0,100.0
124,60710022063,-117.5804116,34.02194877,45.27862069,44.6,Block Group 3; Census Tract 22.06; San Bernardino County; California,1442,1442,0,100.0
125,60710022071,-117.5308381,34.09759195,45.57295082,62.724489795918366,Block Group 1; Census Tract 22.07; San Bernardino County; California,3199,3199,0,100.0
126,60710020231,-117.5916462,34.13418528,43.22258065,58.375,Block Group 1; Census Tract 20.23; San Bernardino County; California,1621,1621,0,100.0
127,60710020251,-117.5825145,34.12449247,43.86147541,60.18181818181818,Block Group 1; Census Tract 20.25; San Bernardino County; California,2666,2666,0,100.0
128,60710020252,-117.5818894,34.13127163,43.86147541,47.0625,Block Group 2; Census Tract 20.25; San Bernardino County; California,2413,2413,0,100.0
129,60710020272,-117.5914878,34.11362507,44.32413793,53.66666666666666,Block Group 2; Census Tract 20.27; San Bernardino County; California,1794,1794,0,100.0
130,60710020292,-117.5631536,34.12800138,43.10508197,50.285714285714285,Block Group 2; Census Tract 20.29; San Bernardino County; California,1543,1543,0,100.0
131,60710026061,-117.4767379,34.04060924,45.30932203,17.727272727272727,Block Group 1; Census Tract 26.06; San Bernardino County; California,2614,2614,0,100.0
132,60710035032,-117.3968997,34.1176496,45.53032258,52.42857142857143,Block Group 2; Census Tract 35.03; San Bernardino County; California,2201,2201,0,100.0
133,60710009042,-117.6475371,34.09150601,43.75793103,60.76923076923077,Block Group 2; Census Tract 9.04; San Bernardino County; California,1324,1324,0,100.0
134,60710009011,-117.6362731,34.10421947,43.64931034,46.66666666666666,Block Group 1; Census Tract 9.01; San Bernardino County; California,1699,1699,0,100.0
135,60710021011,-117.6242,34.09576631,43.84655172,48.54545454545455,Block Group 1; Census Tract 21.01; San Bernardino County; California,2572,2572,0,100.0
136,60710010011,-117.6750801,34.08463556,44.45392857,64.81818181818181,Block Group 1; Census Tract 10.01; San Bernardino County; California,1987,1987,0,100.0
137,60710046042,-117.3113136,34.14348386,46.140625,41.4,Block Group 2; Census Tract 46.04; San Bernardino County; California,1546,1546,0,100.0
138,60710107003,-114.6157912,34.83344871,50.06409836,30.54054054054054,Block Group 3; Census Tract 107; San Bernardino County; California,1261,1261,0,100.0
139,60710001031,-117.7589071,34.01867494,43.23551724,24.24,Block Group 1; Census Tract 1.03; San Bernardino County; California,1048,1048,0,100.0
140,60710011042,-117.6653913,34.07606835,44.44178571,58.0,Block Group 2; Census Tract 11.04; San Bernardino County; California,1010,1010,0,100.0
141,60710044011,-117.35113,34.1028572,46.38460317,66.85714285714286,Block Group 1; Census Tract 44.01; San Bernardino County; California,908,908,0,100.0
142,60710087053,-117.099165,34.02639235,46.31358209,24.035714285714285,Block Group 3; Census Tract 87.05; San Bernardino County; California,1147,1147,0,100.0
143,60710028013,-117.4380269,34.11122882,45.9942623,46.5,Block Group 3; Census Tract 28.01; San Bernardino County; California,1493,1493,0,100.0
144,60710017021,-117.6756862,34.05245534,45.09842105,34.583333333333336,Block Group 1; Census Tract 17.02; San Bernardino County; California,2233,2233,0,100.0
145,60710042011,-117.3268426,34.13236243,46.99063492,40.4,Block Group 1; Census Tract 42.01; San Bernardino County; California,2180,2180,0,100.0
146,60710046015,-117.3244184,34.16121786,46.64942029,23.071428571428573,Block Group 5; Census Tract 46.01; San Bernardino County; California,1290,1290,0,100.0
147,60710028041,-117.4463922,34.09382385,45.68830508,47.333333333333336,Block Group 1; Census Tract 28.04; San Bernardino County; California,2137,2137,0,100.0
148,60710006052,-117.6842755,34.01553701,45.02833333,52.36363636363637,Block Group 2; Census Tract 6.05; San Bernardino County; California,2351,2351,0,100.0
149,60710053002,-117.287404,34.13917683,46.23298507,41.142857142857146,Block Group 2; Census Tract 53; San Bernardino County; California,1113,1113,0,100.0
150,60710006041,-117.6741047,34.02279577,44.629,50.0,Block Group 1; Census Tract 6.04; San Bernardino County; California,2304,2304,0,100.0
151,60710087081,-117.0344584,34.02118394,44.99470588,15.642857142857142,Block Group 1; Census Tract 87.08; San Bernardino County; California,1262,1262,0,100.0
152,60710033013,-117.4378519,34.07397572,45.68180328,63.22222222222222,Block Group 3; Census Tract 33.01; San Bernardino County; California,1726,1726,0,100.0
153,60710021072,-117.5890455,34.10296624,45.52508772,48.7,Block Group 2; Census Tract 21.07; San Bernardino County; California,2339,2339,0,100.0
154,60710031013,-117.4488767,34.09038211,45.68830508,46.333333333333336,Block Group 3; Census Tract 31.01; San Bernardino County; California,1503,1503,0,100.0
155,60710001182,-117.773446,33.98927568,43.55931034,12.303571428571429,Block Group 2; Census Tract 1.18; San Bernardino County; California,2212,2212,0,100.0
156,60710018092,-117.6131237,34.02320273,45.85,66.25,Block Group 2; Census Tract 18.09; San Bernardino County; California,2125,2125,0,100.0
157,60710100103,-117.325481,34.46701775,48.01310345,23.69696969696969,Block Group 3; Census Tract 100.10; San Bernardino County; California,2125,2125,0,100.0
158,60710038031,-117.3660489,34.11773378,46.4190625,52.66666666666666,Block Group 1; Census Tract 38.03; San Bernardino County; California,2130,2130,0,100.0
159,60710016004,-117.6514978,34.05810963,44.99175439,60.6,Block Group 4; Census Tract 16; San Bernardino County; California,1259,1259,0,100.0
160,60710010022,-117.6771006,34.06876167,45.07690909,51.25,Block Group 2; Census Tract 10.02; San Bernardino County; California,1374,1374,0,100.0
161,60710064011,-117.2757058,34.11996424,47.12641791,33.6,Block Group 1; Census Tract 64.01; San Bernardino County; California,169,169,0,100.0
162,60710043012,-117.343016,34.10867764,46.6853125,38.66666666666666,Block Group 2; Census Tract 43.01; San Bernardino County; California,875,875,0,100.0
163,60710008183,-117.6655427,34.11059311,44.02389831,54.1764705882353,Block Group 3; Census Tract 8.18; San Bernardino County; California,1679,1679,0,100.0
164,60710087051,-117.1091049,34.02739336,44.95875,31.26315789473684,Block Group 1; Census Tract 87.05; San Bernardino County; California,1286,1286,0,100.0
165,60710100111,-117.3078814,34.45984243,48.17237288,19.27777777777778,Block Group 1; Census Tract 100.11; San Bernardino County; California,1806,1806,0,100.0
166,60710100112,-117.2987251,34.46077385,48.45949153,24.448275862068964,Block Group 2; Census Tract 100.11; San Bernardino County; California,1784,1784,0,100.0
167,60710100113,-117.2885904,34.46268838,48.10409836,18.102564102564106,Block Group 3; Census Tract 100.11; San Bernardino County; California,1787,1787,0,100.0
168,60710100121,-117.277282,34.46221239,47.99644068,35.285714285714285,Block Group 1; Census Tract 100.12; San Bernardino County; California,1230,1230,0,100.0
169,60710088001,-117.0301842,34.03761481,44.14432836,38.8,Block Group 1; Census Tract 88; San Bernardino County; California,1527,1527,0,100.0
170,60710088002,-117.0409959,34.03025001,45.16641791,38.09090909090909,Block Group 2; Census Tract 88; San Bernardino County; California,2078,2078,0,100.0
171,60710088003,-117.0409358,34.03749106,44.6058209,43.22222222222222,Block Group 3; Census Tract 88; San Bernardino County; California,2032,2032,0,100.0
172,60710088004,-117.0304556,34.03033771,44.90235294,18.0,Block Group 4; Census Tract 88; San Bernardino County; California,883,883,0,100.0
173,60710079032,-117.1786307,34.11137312,45.49373333,49.625,Block Group 2; Census Tract 79.03; San Bernardino County; California,1549,1549,0,100.0
174,60710079033,-117.1872928,34.11611058,46.12188406,34.05882352941177,Block Group 3; Census Tract 79.03; San Bernardino County; California,1569,1569,0,100.0
175,60710071102,-117.292468,34.05911772,46.33571429,57.0625,Block Group 2; Census Tract 71.10; San Bernardino County; California,1560,1560,0,100.0
176,60710111011,-117.1246359,34.20742296,30.65605263,5.862068965517241,Block Group 1; Census Tract 111.01; San Bernardino County; California,911,911,0,100.0
177,60710111012,-117.1532831,34.20796639,31.64392405,0.8984126984126984,Block Group 2; Census Tract 111.01; San Bernardino County; California,1059,1059,0,100.0
178,60710080011,-117.1780522,34.07910428,45.99273973,48.5,Block Group 1; Census Tract 80.01; San Bernardino County; California,1258,1258,0,100.0
179,60710080012,-117.1856923,34.07731263,47.17628571,51.27272727272727,Block Group 2; Census Tract 80.01; San Bernardino County; California,1580,1580,0,100.0
180,60710080013,-117.1933286,34.07497264,46.72771429,27.27027027027027,Block Group 3; Census Tract 80.01; San Bernardino County; California,1981,1981,0,100.0
181,60710097091,-117.1945847,34.45341752,47.76938462,7.648648648648648,Block Group 1; Census Tract 97.09; San Bernardino County; California,1284,1284,0,100.0
182,60710097092,-117.1945512,34.44617914,47.76938462,10.877551020408164,Block Group 2; Census Tract 97.09; San Bernardino County; California,2305,2305,0,100.0
183,60710087052,-117.0793195,34.0300719,46.07835821,27.5,Block Group 2; Census Tract 87.05; San Bernardino County; California,998,998,0,100.0
184,60710027031,-117.4250023,34.16894812,44.2219403,51.54166666666666,Block Group 1; Census Tract 27.03; San Bernardino County; California,2271,2271,0,100.0
185,60710010012,-117.6754588,34.07603287,45.07690909,55.285714285714285,Block Group 2; Census Tract 10.01; San Bernardino County; California,1796,1796,0,100.0
186,60710078001,-117.221015,34.07781535,46.96377049,49.096085409252666,Block Group 1; Census Tract 78; San Bernardino County; California,2466,2466,0,100.0
187,60710071041,-117.2996297,34.03716605,44.10333333,35.27272727272727,Block Group 1; Census Tract 71.04; San Bernardino County; California,649,649,0,100.0
188,60710083011,-117.1933847,34.04893369,43.0769697,47.3,Block Group 1; Census Tract 83.01; San Bernardino County; California,812,812,0,100.0
189,60710083012,-117.1897744,34.04440027,43.0769697,42.63636363636363,Block Group 2; Census Tract 83.01; San Bernardino County; California,1231,1231,0,100.0
190,60710083021,-117.1838848,34.03850323,43.16015385,32.083333333333336,Block Group 1; Census Tract 83.02; San Bernardino County; California,973,973,0,100.0
191,60710097121,-117.1814598,34.49333629,48.56540984,28.729166666666668,Block Group 1; Census Tract 97.12; San Bernardino County; California,1216,1216,0,100.0
192,60710097123,-117.177499,34.48236849,48.84633333,14.208333333333334,Block Group 3; Census Tract 97.12; San Bernardino County; California,1247,1247,0,100.0
193,60710071062,-117.3180236,34.03210294,45.89666667,63.16666666666666,Block Group 2; Census Tract 71.06; San Bernardino County; California,818,818,0,100.0
194,60710071063,-117.3180355,34.02848065,45.89666667,47.5,Block Group 3; Census Tract 71.06; San Bernardino County; California,1293,1293,0,100.0
195,60710071071,-117.320323,34.04429562,46.69031746,37.27777777777778,Block Group 1; Census Tract 71.07; San Bernardino County; California,2240,2240,0,100.0
196,60710083022,-117.1867288,34.03394664,43.16015385,34.8,Block Group 2; Census Tract 83.02; San Bernardino County; California,883,883,0,100.0
197,60710097134,-117.1857111,34.51876423,48.69229508,17.214285714285715,Block Group 4; Census Tract 97.13; San Bernardino County; California,672,672,0,100.0
198,60710097142,-117.2038524,34.52504357,48.316,26.75,Block Group 2; Census Tract 97.14; San Bernardino County; California,1455,1455,0,100.0
199,60710097143,-117.1995667,34.51363702,47.1247541,13.688888888888888,Block Group 3; Census Tract 97.14; San Bernardino County; California,1574,1574,0,100.0
200,60710100213,-117.2724703,34.40180851,47.30292308,22.666666666666668,Block Group 3; Census Tract 100.21; San Bernardino County; California,2590,2590,0,100.0
201,60710124003,-117.3028374,34.08761741,46.81606061,57.583333333333336,Block Group 3; Census Tract 124; San Bernardino County; California,989,989,0,100.0
202,60710124002,-117.3114223,34.08876558,47.0246875,57.3125,Block Group 2; Census Tract 124; San Bernardino County; California,979,979,0,100.0
203,60710046043,-117.3131034,34.14760865,46.140625,44.1,Block Group 3; Census Tract 46.04; San Bernardino County; California,1206,1206,0,100.0
204,60710047005,-117.3063018,34.12840457,46.53952381,47.71428571428572,Block Group 5; Census Tract 47; San Bernardino County; California,1182,1182,0,100.0
205,60710047002,-117.3098078,34.11852746,46.7403125,45.25,Block Group 2; Census Tract 47; San Bernardino County; California,1459,1459,0,100.0
206,60710013102,-117.6366814,34.07251683,44.43666667,47.285714285714285,Block Group 2; Census Tract 13.10; San Bernardino County; California,1527,1527,0,100.0
207,60710011012,-117.6653372,34.06515342,45.30127273,60.0,Block Group 2; Census Tract 11.01; San Bernardino County; California,1656,1656,0,100.0
208,60710018062,-117.6334355,34.02748523,44.86333333,58.54545454545455,Block Group 2; Census Tract 18.06; San Bernardino County; California,1304,1304,0,100.0
209,60710013103,-117.6366957,34.07614235,44.43666667,48.75,Block Group 3; Census Tract 13.10; San Bernardino County; California,1485,1485,0,100.0
210,60710015042,-117.6256955,34.06715375,45.08471698,53.5,Block Group 2; Census Tract 15.04; San Bernardino County; California,2138,2138,0,100.0
211,60710013093,-117.6167354,34.07202783,44.778,59.0,Block Group 3; Census Tract 13.09; San Bernardino County; California,1399,1399,0,100.0
212,60710035033,-117.3882012,34.11774119,45.32809524,43.22222222222222,Block Group 3; Census Tract 35.03; San Bernardino County; California,1486,1486,0,100.0
213,60710026042,-117.4863595,34.03503739,46.20035714,46.4,Block Group 2; Census Tract 26.04; San Bernardino County; California,1546,1546,0,100.0
214,60710045093,-117.2982701,34.18099365,44.97169014,41.27272727272727,Block Group 3; Census Tract 45.09; San Bernardino County; California,1664,1664,0,100.0
215,60710125002,-117.3318932,34.05949792,47.70483871,52.77777777777778,Block Group 2; Census Tract 125; San Bernardino County; California,1277,1277,0,100.0
216,60710033023,-117.4187795,34.07130971,45.58868852,62.142857142857146,Block Group 3; Census Tract 33.02; San Bernardino County; California,3005,3005,0,100.0
