Median_Household_Income,Population_Below_Poverty,High_School_Diploma_25plus,Bachelors_Degree_25plus,Unemployment,Median_Housing_Value,Median_Gross_Rent,Renter_Occupied_Housing_Units,Total_Population,Median_Age,Per_Capita_Income,Families_Below_Poverty,State,County,Tract,Block Group
92619.0,,161.0,298.0,31.0,465600.0,2188.0,147.0,2100.0,28.8,23983.0,0.0,06,071,000120,2
135859.0,,55.0,521.0,57.0,705000.0,3224.0,101.0,1920.0,35.8,46951.0,26.0,06,071,000120,3
78110.0,,361.0,404.0,91.0,394500.0,1960.0,273.0,2866.0,35.1,24180.0,75.0,06,071,000120,4
116280.0,,64.0,677.0,168.0,721200.0,2644.0,367.0,1620.0,34.8,43228.0,21.0,06,071,000121,1
143846.0,,42.0,245.0,54.0,511400.0,2676.0,64.0,1105.0,39.0,45734.0,11.0,06,071,000121,2
166048.0,,304.0,1161.0,29.0,854500.0,-666666666.0,36.0,3736.0,45.9,55151.0,10.0,06,071,000121,3
143819.0,,176.0,534.0,38.0,591200.0,2625.0,150.0,2249.0,40.1,56962.0,5.0,06,071,000121,4
168938.0,,147.0,661.0,130.0,623600.0,2872.0,55.0,2556.0,47.5,58222.0,0.0,06,071,000122,1
182708.0,,107.0,262.0,16.0,725000.0,-666666666.0,21.0,1519.0,36.9,45290.0,11.0,06,071,000122,2
82538.0,,152.0,144.0,6.0,526000.0,1297.0,268.0,1164.0,34.4,21418.0,0.0,06,071,000201,1
91281.0,,224.0,217.0,51.0,324200.0,1983.0,681.0,2627.0,30.3,38460.0,11.0,06,071,000201,2
67589.0,,161.0,60.0,42.0,421600.0,1818.0,80.0,917.0,34.1,18248.0,24.0,06,071,000201,3
96250.0,,303.0,188.0,0.0,412500.0,-666666666.0,67.0,1901.0,37.8,30334.0,78.0,06,071,000203,1
66302.0,,136.0,67.0,50.0,375500.0,1834.0,243.0,1027.0,42.5,23333.0,0.0,06,071,000203,2
64306.0,,225.0,36.0,48.0,444600.0,-666666666.0,15.0,1232.0,40.0,26316.0,36.0,06,071,000203,3
52125.0,,170.0,153.0,26.0,426200.0,1413.0,238.0,1474.0,36.6,18053.0,62.0,06,071,000205,1
122596.0,,177.0,253.0,16.0,453100.0,759.0,45.0,2014.0,43.4,29063.0,9.0,06,071,000205,2
64219.0,,134.0,117.0,14.0,419200.0,-666666666.0,28.0,1506.0,32.6,18327.0,83.0,06,071,000205,3
83382.0,,165.0,72.0,35.0,433200.0,1450.0,93.0,1285.0,31.2,21851.0,12.0,06,071,000207,1
128578.0,,450.0,159.0,230.0,497500.0,-666666666.0,106.0,2769.0,24.3,20713.0,53.0,06,071,000207,2
68008.0,,328.0,37.0,9.0,485100.0,1418.0,98.0,1169.0,35.7,19596.0,0.0,06,071,000207,3
84643.0,,484.0,98.0,100.0,405300.0,1792.0,185.0,2872.0,34.6,25380.0,0.0,06,071,000208,1
96641.0,,139.0,108.0,47.0,373700.0,2211.0,43.0,864.0,39.2,29485.0,5.0,06,071,000208,2
62500.0,,270.0,193.0,93.0,530000.0,1498.0,165.0,1664.0,39.4,30167.0,28.0,06,071,000304,1
79194.0,,374.0,262.0,57.0,496100.0,2229.0,278.0,3237.0,34.0,25258.0,21.0,06,071,000304,2
85437.0,,365.0,0.0,71.0,502400.0,1057.0,380.0,1984.0,33.5,23648.0,0.0,06,071,000304,3
50236.0,,198.0,60.0,62.0,-666666666.0,1259.0,339.0,1054.0,29.4,19006.0,0.0,06,071,000305,1
-666666666.0,,57.0,47.0,0.0,-666666666.0,1400.0,216.0,862.0,23.7,17299.0,101.0,06,071,000305,2
33015.0,,194.0,0.0,33.0,46700.0,1517.0,203.0,1023.0,26.9,11353.0,55.0,06,071,000305,3
37646.0,,311.0,236.0,77.0,-666666666.0,987.0,647.0,2738.0,20.3,13653.0,174.0,06,071,000305,4
40694.0,,52.0,56.0,35.0,547300.0,1372.0,167.0,1127.0,25.6,11534.0,71.0,06,071,000306,1
52944.0,,381.0,112.0,256.0,400000.0,1383.0,300.0,2294.0,26.0,14130.0,151.0,06,071,000306,2
49142.0,,389.0,19.0,101.0,427800.0,1247.0,199.0,1631.0,38.5,22040.0,73.0,06,071,000307,1
38688.0,,139.0,21.0,138.0,69400.0,1165.0,95.0,1135.0,35.9,20785.0,112.0,06,071,000307,2
62212.0,,318.0,0.0,82.0,286800.0,1659.0,127.0,2336.0,32.6,18587.0,76.0,06,071,000308,1
68281.0,,162.0,67.0,0.0,-666666666.0,1651.0,114.0,1816.0,30.3,19539.0,51.0,06,071,000308,2
125485.0,,426.0,155.0,11.0,447000.0,-666666666.0,68.0,2030.0,38.8,24314.0,11.0,06,071,000401,1
81111.0,,102.0,85.0,0.0,497300.0,-666666666.0,18.0,644.0,43.2,35382.0,27.0,06,071,000401,2
95598.0,,214.0,248.0,97.0,664400.0,1586.0,285.0,2072.0,29.9,25976.0,68.0,06,071,000401,3
122660.0,,248.0,275.0,34.0,472500.0,1940.0,107.0,1781.0,46.0,50540.0,28.0,06,071,000401,4
93068.0,,206.0,65.0,61.0,547800.0,-666666666.0,72.0,892.0,48.5,32095.0,8.0,06,071,000403,1
112206.0,,270.0,105.0,86.0,508300.0,1468.0,159.0,1576.0,37.3,43344.0,29.0,06,071,000403,2
97833.0,,384.0,170.0,44.0,576500.0,1339.0,79.0,1615.0,47.8,34366.0,46.0,06,071,000403,3
75865.0,,348.0,574.0,22.0,559600.0,1361.0,400.0,2882.0,40.7,33098.0,39.0,06,071,000404,1
53103.0,,347.0,291.0,87.0,403800.0,1877.0,573.0,1740.0,41.3,34304.0,14.0,06,071,000404,2
62734.0,,279.0,94.0,51.0,466700.0,1377.0,184.0,2011.0,38.2,23688.0,26.0,06,071,000501,1
106406.0,,213.0,273.0,18.0,558200.0,2263.0,66.0,1802.0,46.2,36047.0,0.0,06,071,000501,2
111250.0,,296.0,150.0,47.0,495400.0,1779.0,197.0,1839.0,38.4,34575.0,26.0,06,071,000501,3
82946.0,,230.0,113.0,26.0,565900.0,1542.0,106.0,1006.0,49.2,30165.0,34.0,06,071,000501,4
64583.0,,250.0,82.0,34.0,458300.0,1843.0,336.0,1572.0,31.7,23571.0,37.0,06,071,000503,1
81189.0,,172.0,251.0,68.0,481800.0,1705.0,105.0,1187.0,42.2,35168.0,0.0,06,071,000503,2
102375.0,,319.0,299.0,53.0,607000.0,1733.0,246.0,1691.0,32.7,30825.0,9.0,06,071,000503,3
91696.0,,349.0,99.0,3.0,460800.0,1299.0,145.0,1219.0,45.1,29396.0,0.0,06,071,000504,1
130278.0,,179.0,235.0,43.0,615300.0,-666666666.0,20.0,1255.0,51.6,48036.0,0.0,06,071,000504,2
115039.0,,298.0,431.0,81.0,538300.0,1888.0,90.0,2412.0,34.8,41740.0,9.0,06,071,000504,3
68125.0,,125.0,55.0,24.0,565400.0,1257.0,260.0,1073.0,35.1,28424.0,7.0,06,071,000603,1
80179.0,,213.0,94.0,45.0,481700.0,1769.0,358.0,1780.0,30.5,26435.0,7.0,06,071,000603,2
114464.0,,197.0,258.0,71.0,483300.0,2500.0,72.0,1911.0,36.0,34872.0,21.0,06,071,000603,3
69959.0,,282.0,400.0,70.0,428400.0,1244.0,183.0,2518.0,39.4,43697.0,18.0,06,071,000604,1
74650.0,,423.0,89.0,0.0,280300.0,1663.0,383.0,1903.0,36.8,30241.0,0.0,06,071,000604,2
72411.0,,295.0,184.0,18.0,360600.0,1423.0,195.0,1612.0,41.5,30179.0,93.0,06,071,000604,3
51406.0,,285.0,108.0,65.0,426300.0,1365.0,334.0,2642.0,30.0,15925.0,41.0,06,071,000605,1
56341.0,,414.0,129.0,76.0,412900.0,1536.0,293.0,2257.0,31.5,20475.0,25.0,06,071,000605,2
50815.0,,316.0,366.0,18.0,568500.0,1381.0,185.0,1929.0,41.0,28317.0,16.0,06,071,000606,1
78843.0,,358.0,184.0,78.0,371000.0,1739.0,344.0,2031.0,27.4,18946.0,14.0,06,071,000606,2
146490.0,,41.0,367.0,7.0,917600.0,-666666666.0,37.0,1849.0,43.7,63569.0,0.0,06,071,000804,1
99886.0,,144.0,208.0,27.0,818900.0,1615.0,141.0,1262.0,50.4,55421.0,9.0,06,071,000804,2
114828.0,,269.0,171.0,58.0,518500.0,-666666666.0,13.0,1090.0,48.2,42865.0,19.0,06,071,000808,1
67349.0,,276.0,177.0,96.0,494400.0,1697.0,251.0,1656.0,36.9,31136.0,33.0,06,071,000808,2
84671.0,,357.0,32.0,53.0,108200.0,1296.0,176.0,1792.0,25.5,23280.0,28.0,06,071,000808,3
114167.0,,114.0,107.0,13.0,477200.0,2060.0,47.0,1291.0,37.4,39668.0,19.0,06,071,000808,4
108555.0,,322.0,277.0,72.0,453400.0,-666666666.0,95.0,1788.0,41.5,38257.0,0.0,06,071,000812,1
117321.0,,135.0,104.0,27.0,597500.0,2078.0,60.0,755.0,46.0,50090.0,0.0,06,071,000812,2
116211.0,,83.0,124.0,27.0,596100.0,-666666666.0,20.0,1196.0,55.1,53647.0,11.0,06,071,000812,3
96250.0,,128.0,327.0,61.0,620700.0,2806.0,103.0,1443.0,54.1,62302.0,41.0,06,071,000813,1
88750.0,,127.0,277.0,22.0,617700.0,2894.0,94.0,1480.0,50.1,58818.0,19.0,06,071,000813,2
139397.0,,100.0,149.0,6.0,721200.0,-666666666.0,25.0,748.0,44.9,52361.0,0.0,06,071,000814,1
156154.0,,86.0,248.0,40.0,719300.0,1827.0,17.0,1340.0,50.1,58427.0,9.0,06,071,000814,2
216000.0,,64.0,187.0,7.0,674700.0,-666666666.0,0.0,760.0,57.4,80405.0,0.0,06,071,000814,3
118125.0,,53.0,153.0,18.0,672200.0,-666666666.0,6.0,801.0,42.6,43186.0,0.0,06,071,000814,4
160820.0,,190.0,379.0,48.0,625400.0,2734.0,54.0,1880.0,46.0,55908.0,32.0,06,071,000815,1
115650.0,,252.0,272.0,43.0,605000.0,1690.0,74.0,1543.0,52.3,49921.0,15.0,06,071,000815,2
101136.0,,100.0,84.0,19.0,822200.0,-666666666.0,38.0,814.0,47.5,64124.0,33.0,06,071,000816,1
120625.0,,162.0,288.0,67.0,723500.0,-666666666.0,25.0,2073.0,47.7,41430.0,91.0,06,071,000816,2
173482.0,,148.0,453.0,175.0,621700.0,2733.0,112.0,2062.0,34.5,43903.0,33.0,06,071,000816,3
97841.0,,17.0,213.0,32.0,573600.0,3199.0,53.0,901.0,47.6,39621.0,4.0,06,071,000817,1
123000.0,,211.0,478.0,57.0,618300.0,2558.0,81.0,1872.0,37.1,39492.0,0.0,06,071,000817,2
34778.0,,165.0,256.0,45.0,183300.0,1573.0,240.0,1059.0,31.1,24891.0,24.0,06,071,000817,3
146157.0,,80.0,582.0,41.0,634500.0,-666666666.0,13.0,1828.0,48.6,45856.0,0.0,06,071,000818,1
82095.0,,155.0,184.0,2.0,591600.0,-666666666.0,57.0,1065.0,50.0,39231.0,0.0,06,071,000818,2
94875.0,,337.0,152.0,18.0,579900.0,1846.0,375.0,2243.0,30.3,28025.0,66.0,06,071,000818,3
86369.0,,44.0,208.0,64.0,637800.0,-666666666.0,0.0,737.0,57.8,56585.0,8.0,06,071,000818,4
64792.0,,111.0,78.0,8.0,556300.0,2291.0,50.0,615.0,66.5,62752.0,0.0,06,071,000819,1
150774.0,,216.0,495.0,33.0,666300.0,2393.0,173.0,2501.0,45.7,52000.0,34.0,06,071,000819,2
142262.0,,74.0,650.0,37.0,587600.0,2274.0,259.0,2407.0,45.0,59099.0,0.0,06,071,000819,3
151510.0,,165.0,423.0,5.0,833700.0,-666666666.0,28.0,1662.0,48.8,54535.0,0.0,06,071,000820,1
130500.0,,111.0,148.0,42.0,621400.0,3094.0,43.0,899.0,49.4,53897.0,21.0,06,071,000820,2
133889.0,,131.0,198.0,15.0,637600.0,1882.0,46.0,1023.0,51.2,55543.0,7.0,06,071,000820,3
70208.0,,485.0,325.0,88.0,433000.0,1764.0,822.0,2517.0,28.4,26217.0,53.0,06,071,000821,1
78924.0,,201.0,428.0,22.0,598700.0,2193.0,1026.0,2264.0,33.3,50128.0,102.0,06,071,000821,2
69225.0,,277.0,170.0,91.0,414700.0,1492.0,298.0,1472.0,44.8,30173.0,10.0,06,071,000823,1
64268.0,,323.0,255.0,119.0,510400.0,1410.0,894.0,2595.0,25.6,42808.0,131.0,06,071,000823,2
63318.0,,336.0,151.0,61.0,362100.0,1413.0,502.0,1797.0,38.1,24763.0,0.0,06,071,000823,3
59519.0,,149.0,207.0,0.0,-666666666.0,1593.0,171.0,911.0,36.2,25199.0,0.0,06,071,000823,4
63824.0,,174.0,41.0,80.0,296100.0,1332.0,219.0,1085.0,32.4,21081.0,61.0,06,071,000824,1
63889.0,,351.0,205.0,56.0,488000.0,1617.0,670.0,2776.0,32.2,20576.0,50.0,06,071,000824,2
128083.0,,143.0,83.0,12.0,473200.0,2000.0,95.0,791.0,39.0,54169.0,20.0,06,071,000824,3
62798.0,,172.0,21.0,42.0,-666666666.0,1221.0,478.0,1212.0,32.1,33342.0,22.0,06,071,000824,4
53897.0,,137.0,39.0,0.0,472900.0,1455.0,164.0,978.0,34.3,26393.0,0.0,06,071,000825,1
54829.0,,359.0,331.0,131.0,272900.0,1488.0,706.0,2148.0,31.0,25143.0,105.0,06,071,000825,2
57321.0,,115.0,181.0,0.0,-666666666.0,1752.0,420.0,844.0,30.5,34471.0,0.0,06,071,000825,3
108601.0,,272.0,145.0,28.0,558000.0,2261.0,137.0,1380.0,39.1,37546.0,0.0,06,071,000826,1
68723.0,,130.0,278.0,19.0,455400.0,1630.0,233.0,1521.0,30.3,29808.0,32.0,06,071,000826,2
-666666666.0,,308.0,63.0,59.0,491500.0,1298.0,148.0,1309.0,33.8,28537.0,79.0,06,071,000826,3
47232.0,,236.0,235.0,18.0,440300.0,1662.0,572.0,1560.0,35.6,29935.0,38.0,06,071,000901,1
76935.0,,289.0,304.0,61.0,473400.0,1560.0,479.0,2147.0,32.1,29525.0,53.0,06,071,000901,2
48688.0,,358.0,145.0,11.0,108700.0,1363.0,167.0,1808.0,35.7,26178.0,19.0,06,071,000901,3
43491.0,,198.0,148.0,18.0,336400.0,1051.0,329.0,939.0,48.4,28396.0,0.0,06,071,000903,1
62500.0,,246.0,100.0,238.0,347500.0,1785.0,460.0,1888.0,29.2,20337.0,36.0,06,071,000903,2
72784.0,,206.0,115.0,35.0,441200.0,1676.0,267.0,1264.0,34.7,25705.0,21.0,06,071,000903,3
69947.0,,717.0,200.0,82.0,397000.0,1537.0,587.0,2831.0,28.6,25642.0,88.0,06,071,000904,1
47208.0,,146.0,152.0,5.0,445900.0,1317.0,91.0,1002.0,41.5,28865.0,35.0,06,071,000904,2
82083.0,,236.0,286.0,64.0,403000.0,1910.0,294.0,2155.0,27.4,25927.0,16.0,06,071,001001,1
82050.0,,264.0,83.0,130.0,424000.0,1448.0,328.0,2007.0,31.7,28298.0,41.0,06,071,001001,2
53633.0,,160.0,139.0,113.0,451100.0,1257.0,245.0,1525.0,27.7,17402.0,76.0,06,071,001001,3
39375.0,,362.0,11.0,33.0,446300.0,1329.0,216.0,1776.0,20.9,14508.0,88.0,06,071,001002,1
75423.0,,320.0,41.0,10.0,375300.0,-666666666.0,94.0,1538.0,30.2,21103.0,0.0,06,071,001002,2
37969.0,,197.0,21.0,0.0,422700.0,1518.0,146.0,653.0,36.9,39445.0,0.0,06,071,001002,3
58068.0,,341.0,39.0,62.0,402000.0,1282.0,413.0,1746.0,27.7,19489.0,166.0,06,071,001002,4
-666666666.0,,100.0,0.0,26.0,419400.0,1646.0,94.0,908.0,25.8,27229.0,0.0,06,071,001101,1
70000.0,,227.0,100.0,45.0,364300.0,1788.0,161.0,1408.0,31.5,23887.0,0.0,06,071,001101,2
57938.0,,244.0,195.0,42.0,279900.0,1380.0,380.0,1527.0,28.8,19266.0,66.0,06,071,001101,3
66250.0,,214.0,290.0,86.0,477700.0,1153.0,214.0,1459.0,32.7,32334.0,61.0,06,071,001103,1
78125.0,,303.0,151.0,85.0,573100.0,-666666666.0,66.0,1256.0,49.4,37039.0,16.0,06,071,001103,2
81833.0,,282.0,196.0,0.0,454000.0,1615.0,131.0,1411.0,33.8,28255.0,46.0,06,071,001103,3
81016.0,,387.0,267.0,56.0,474000.0,2143.0,48.0,2395.0,35.4,27356.0,14.0,06,071,001104,1
65074.0,,271.0,123.0,0.0,456700.0,-666666666.0,195.0,1414.0,34.1,25028.0,0.0,06,071,001104,2
54333.0,,269.0,94.0,16.0,409600.0,1366.0,372.0,2106.0,28.7,20661.0,88.0,06,071,001104,3
71681.0,,214.0,109.0,46.0,452700.0,1392.0,61.0,1282.0,39.6,25612.0,23.0,06,071,001200,1
85313.0,,173.0,171.0,25.0,399200.0,1933.0,80.0,1809.0,33.4,25153.0,20.0,06,071,001200,2
97417.0,,128.0,110.0,0.0,450000.0,1401.0,127.0,819.0,35.8,41575.0,0.0,06,071,001200,3
76827.0,,85.0,29.0,13.0,535200.0,2042.0,62.0,803.0,42.1,44896.0,0.0,06,071,001200,4
45938.0,,247.0,81.0,85.0,-666666666.0,1078.0,155.0,1872.0,25.3,14382.0,177.0,06,071,001305,1
53868.0,,244.0,119.0,70.0,463400.0,1546.0,308.0,1834.0,31.4,18442.0,131.0,06,071,001305,2
34097.0,,368.0,0.0,174.0,-666666666.0,1500.0,496.0,2313.0,23.6,13115.0,173.0,06,071,001305,3
74000.0,,332.0,236.0,99.0,415100.0,1992.0,95.0,2204.0,38.9,24102.0,6.0,06,071,001307,1
89943.0,,358.0,101.0,33.0,451800.0,1931.0,63.0,1553.0,33.5,24179.0,15.0,06,071,001307,2
64427.0,,453.0,81.0,38.0,420300.0,1686.0,191.0,2140.0,33.1,23120.0,20.0,06,071,001308,1
76302.0,,310.0,37.0,94.0,433700.0,1628.0,305.0,2760.0,29.9,17801.0,140.0,06,071,001308,2
62485.0,,685.0,72.0,93.0,404700.0,2013.0,152.0,2970.0,35.3,16582.0,8.0,06,071,001309,1
95469.0,,156.0,60.0,0.0,423400.0,-666666666.0,6.0,1137.0,32.6,26900.0,8.0,06,071,001309,2
55694.0,,198.0,77.0,12.0,413800.0,1602.0,321.0,1130.0,30.0,23578.0,50.0,06,071,001309,3
83816.0,,271.0,51.0,9.0,382400.0,1295.0,38.0,1236.0,40.2,20573.0,11.0,06,071,001310,1
75521.0,,256.0,175.0,28.0,395600.0,1641.0,162.0,1680.0,40.6,27912.0,0.0,06,071,001310,2
108715.0,,245.0,111.0,102.0,358100.0,1527.0,138.0,1764.0,29.6,23428.0,0.0,06,071,001310,3
52284.0,,149.0,50.0,0.0,448300.0,1221.0,23.0,735.0,28.8,25246.0,22.0,06,071,001310,4
123942.0,,209.0,514.0,84.0,613500.0,3396.0,75.0,1646.0,42.3,38604.0,24.0,06,071,001311,1
76417.0,,277.0,362.0,16.0,442500.0,2091.0,109.0,2117.0,33.8,30951.0,37.0,06,071,001311,2
98068.0,,261.0,211.0,21.0,425600.0,2218.0,147.0,1659.0,34.6,29187.0,19.0,06,071,001312,1
92188.0,,231.0,112.0,24.0,450700.0,-666666666.0,70.0,1612.0,42.0,27834.0,10.0,06,071,001312,2
81886.0,,261.0,342.0,0.0,275000.0,2051.0,472.0,2279.0,29.3,31227.0,35.0,06,071,001312,3
38309.0,,332.0,87.0,8.0,393900.0,1352.0,428.0,1281.0,41.8,22986.0,0.0,06,071,001400,1
58423.0,,112.0,296.0,113.0,-666666666.0,1411.0,688.0,1881.0,29.4,23432.0,115.0,06,071,001400,2
77986.0,,292.0,158.0,63.0,371900.0,1512.0,412.0,2442.0,32.6,29124.0,122.0,06,071,001501,1
55625.0,,149.0,70.0,12.0,401500.0,1286.0,142.0,1094.0,32.9,18662.0,39.0,06,071,001501,2
50893.0,,180.0,34.0,51.0,-666666666.0,1328.0,448.0,2278.0,26.2,13314.0,140.0,06,071,001503,1
55577.0,,204.0,30.0,72.0,370500.0,1588.0,341.0,2154.0,27.1,15486.0,98.0,06,071,001503,2
49393.0,,314.0,155.0,126.0,376100.0,1855.0,477.0,2021.0,31.5,22371.0,103.0,06,071,001504,1
41816.0,,205.0,29.0,119.0,356800.0,1511.0,471.0,2481.0,25.2,15422.0,164.0,06,071,001504,2
66761.0,,177.0,133.0,10.0,558600.0,1480.0,427.0,1507.0,32.8,28559.0,0.0,06,071,001504,3
56316.0,,136.0,75.0,53.0,337500.0,1210.0,137.0,1340.0,27.6,16953.0,48.0,06,071,001600,1
68287.0,,52.0,5.0,0.0,-666666666.0,1152.0,57.0,226.0,33.1,20374.0,0.0,06,071,001600,2
49851.0,,175.0,11.0,20.0,-666666666.0,968.0,216.0,1497.0,33.0,16360.0,59.0,06,071,001600,3
67813.0,,223.0,21.0,51.0,358200.0,1357.0,146.0,1280.0,27.3,16340.0,41.0,06,071,001600,4
52198.0,,138.0,20.0,103.0,302400.0,1738.0,199.0,1305.0,34.9,17448.0,54.0,06,071,001600,5
49653.0,,186.0,258.0,18.0,272100.0,1678.0,342.0,1740.0,34.6,26065.0,152.0,06,071,001702,1
85125.0,,185.0,226.0,49.0,505500.0,2000.0,89.0,2029.0,40.4,31943.0,0.0,06,071,001702,2
84080.0,,446.0,129.0,43.0,384600.0,1787.0,349.0,2067.0,35.7,38046.0,0.0,06,071,001702,3
121382.0,,220.0,193.0,5.0,458200.0,-666666666.0,26.0,1239.0,35.5,31477.0,8.0,06,071,001703,1
75714.0,,241.0,98.0,28.0,425400.0,-666666666.0,12.0,1350.0,39.0,29869.0,29.0,06,071,001703,2
97411.0,,167.0,113.0,7.0,558400.0,-666666666.0,42.0,1413.0,45.4,42318.0,10.0,06,071,001703,3
69434.0,,32.0,139.0,29.0,460100.0,3049.0,130.0,883.0,32.1,33777.0,0.0,06,071,001703,4
108884.0,,151.0,44.0,27.0,473800.0,2688.0,70.0,1096.0,38.9,33954.0,15.0,06,071,001704,1
105179.0,,208.0,174.0,66.0,328300.0,1673.0,234.0,1073.0,40.5,36979.0,27.0,06,071,001704,2
68385.0,,305.0,111.0,53.0,447200.0,2029.0,226.0,2396.0,30.3,23813.0,118.0,06,071,001704,3
51404.0,,344.0,30.0,18.0,387800.0,1233.0,307.0,2092.0,30.5,19456.0,121.0,06,071,001706,1
-666666666.0,,486.0,8.0,87.0,383100.0,1752.0,196.0,1353.0,43.0,29973.0,0.0,06,071,001706,2
43802.0,,9.0,55.0,19.0,492900.0,1534.0,113.0,379.0,42.7,37718.0,22.0,06,071,001706,3
78632.0,,185.0,432.0,133.0,343300.0,1769.0,428.0,2477.0,28.7,28395.0,91.0,06,071,001706,4
101827.0,,341.0,133.0,96.0,462000.0,1477.0,141.0,1749.0,32.9,25977.0,0.0,06,071,001707,1
66416.0,,91.0,224.0,70.0,478000.0,1709.0,86.0,1403.0,43.5,30096.0,0.0,06,071,001707,2
91033.0,,301.0,361.0,78.0,453100.0,1994.0,157.0,2230.0,44.9,33618.0,27.0,06,071,001707,3
61932.0,,707.0,283.0,55.0,111000.0,1773.0,583.0,2903.0,52.5,31153.0,39.0,06,071,001803,1
89375.0,,18.0,39.0,0.0,-666666666.0,-666666666.0,74.0,587.0,29.9,15554.0,29.0,06,071,001803,2
86850.0,,440.0,258.0,56.0,471100.0,1809.0,181.0,2633.0,33.5,28315.0,47.0,06,071,001804,1
94489.0,,194.0,199.0,87.0,537200.0,1957.0,106.0,1477.0,33.2,34131.0,24.0,06,071,001804,2
145139.0,,150.0,289.0,44.0,591800.0,1852.0,188.0,1713.0,41.2,52294.0,6.0,06,071,001804,3
150799.0,,376.0,106.0,31.0,495500.0,-666666666.0,29.0,1578.0,30.3,42858.0,0.0,06,071,001806,1
91688.0,,242.0,107.0,30.0,424300.0,2291.0,50.0,1284.0,37.8,22597.0,26.0,06,071,001806,2
