Median_Household_Income,Population_Below_Poverty,High_School_Diploma_25plus,Bachelors_Degree_25plus,Unemployment,Median_Housing_Value,Median_Gross_Rent,Renter_Occupied_Housing_Units,Total_Population,Median_Age,Per_Capita_Income,Families_Below_Poverty,State,County,Tract,Block Group
21223.0,,226.0,0.0,0.0,221800.0,969.0,149.0,1285.0,26.4,8612.0,136.0,06,071,006100,4
-666666666.0,,134.0,119.0,22.0,179100.0,-666666666.0,89.0,1126.0,23.6,14130.0,53.0,06,071,006100,2
52656.0,,231.0,23.0,21.0,121300.0,1184.0,94.0,804.0,37.4,18003.0,0.0,06,071,006700,3
73105.0,,168.0,32.0,53.0,214700.0,1613.0,59.0,1108.0,27.0,17994.0,8.0,06,071,006700,2
43167.0,,162.0,5.0,17.0,195800.0,1099.0,215.0,1056.0,28.0,14403.0,17.0,06,071,006700,4
60625.0,,109.0,23.0,32.0,231300.0,1125.0,49.0,674.0,29.2,18282.0,14.0,06,071,003101,1
57083.0,,139.0,50.0,20.0,238700.0,-666666666.0,16.0,980.0,30.7,15392.0,29.0,06,071,003301,2
32442.0,,338.0,71.0,63.0,193800.0,973.0,469.0,1999.0,22.8,9836.0,192.0,06,071,002803,1
55185.0,,170.0,27.0,75.0,258300.0,1294.0,124.0,1017.0,30.5,16034.0,40.0,06,071,002803,2
24732.0,,191.0,50.0,53.0,118800.0,1078.0,276.0,1314.0,27.7,11190.0,141.0,06,071,003102,2
33702.0,,347.0,40.0,125.0,270900.0,1014.0,519.0,2598.0,21.9,10972.0,158.0,06,071,003102,3
40509.0,,275.0,11.0,85.0,255000.0,982.0,371.0,2027.0,26.4,10598.0,102.0,06,071,003102,1
34643.0,,260.0,30.0,80.0,161800.0,1167.0,122.0,1562.0,33.7,14656.0,78.0,06,071,012400,1
11809.0,,89.0,64.0,23.0,-666666666.0,295.0,529.0,871.0,65.4,10539.0,68.0,06,071,005701,1
68125.0,,156.0,198.0,77.0,246200.0,1284.0,180.0,1593.0,33.7,27881.0,56.0,06,071,012700,1
87054.0,,361.0,284.0,118.0,304900.0,-666666666.0,48.0,2187.0,36.5,27833.0,31.0,06,071,012700,2
65556.0,,156.0,130.0,8.0,298100.0,1167.0,110.0,978.0,40.6,42841.0,8.0,06,071,011101,4
40781.0,,184.0,42.0,42.0,176100.0,971.0,106.0,756.0,46.7,28456.0,28.0,06,071,011101,3
53051.0,,572.0,77.0,129.0,200400.0,958.0,182.0,2314.0,35.9,16093.0,42.0,06,071,009108,1
53802.0,,632.0,152.0,214.0,160300.0,1413.0,381.0,2979.0,28.8,20558.0,50.0,06,071,009906,2
60938.0,,238.0,120.0,98.0,199200.0,1592.0,62.0,1494.0,37.9,19331.0,24.0,06,071,009906,1
47969.0,,270.0,61.0,165.0,129600.0,1081.0,169.0,2272.0,38.0,15237.0,58.0,06,071,009108,2
59693.0,,1551.0,515.0,711.0,205600.0,1366.0,837.0,11305.0,27.2,15769.0,346.0,06,071,009110,1
33942.0,,266.0,37.0,92.0,87000.0,1012.0,320.0,2487.0,26.4,11163.0,237.0,06,071,009904,2
35145.0,,993.0,209.0,467.0,95000.0,1132.0,1608.0,7943.0,24.4,12690.0,747.0,06,071,009904,3
28889.0,,635.0,22.0,288.0,134100.0,948.0,525.0,3630.0,26.2,9868.0,385.0,06,071,009905,1
33537.0,,709.0,170.0,137.0,125700.0,1095.0,407.0,5391.0,30.9,8386.0,262.0,06,071,009117,1
-666666666.0,,170.0,67.0,32.0,86000.0,1327.0,166.0,992.0,26.8,12447.0,108.0,06,071,009117,3
29063.0,,190.0,7.0,57.0,177300.0,856.0,261.0,1241.0,29.4,11360.0,86.0,06,071,012500,4
41042.0,,180.0,4.0,22.0,152500.0,778.0,94.0,1537.0,31.1,14303.0,55.0,06,071,012500,2
-666666666.0,,276.0,26.0,0.0,202500.0,701.0,188.0,949.0,29.6,16442.0,14.0,06,071,012500,3
23889.0,,117.0,19.0,64.0,134400.0,855.0,145.0,810.0,24.9,11699.0,72.0,06,071,012400,2
45556.0,,483.0,52.0,184.0,113200.0,1197.0,432.0,2803.0,28.8,15177.0,61.0,06,071,009908,1
65690.0,,286.0,140.0,120.0,170000.0,1370.0,130.0,2130.0,37.1,23509.0,70.0,06,071,009908,2
62961.0,,321.0,63.0,154.0,201400.0,1393.0,250.0,2043.0,29.6,21842.0,38.0,06,071,009910,1
50250.0,,679.0,52.0,211.0,123500.0,1183.0,365.0,3474.0,29.3,14750.0,120.0,06,071,009910,2
69274.0,,2237.0,649.0,522.0,169600.0,1557.0,838.0,13191.0,28.2,19938.0,208.0,06,071,009118,3
41818.0,,903.0,386.0,376.0,179900.0,1551.0,744.0,7917.0,26.7,16486.0,366.0,06,071,009118,2
78914.0,,705.0,86.0,288.0,182400.0,1654.0,198.0,3476.0,33.7,22396.0,83.0,06,071,009118,1
60263.0,,404.0,243.0,218.0,162600.0,1391.0,430.0,4395.0,28.3,16405.0,168.0,06,071,009911,1
106288.0,,70.0,221.0,163.0,568100.0,2038.0,54.0,1094.0,39.6,31517.0,0.0,06,071,000117,4
86064.0,,219.0,315.0,54.0,472800.0,1722.0,87.0,1720.0,48.7,38085.0,11.0,06,071,000813,2
81432.0,,97.0,255.0,19.0,392400.0,1775.0,172.0,1220.0,43.6,33589.0,46.0,06,071,000117,3
128897.0,,378.0,487.0,58.0,609800.0,2335.0,67.0,2326.0,45.9,41879.0,44.0,06,071,000117,2
53875.0,,265.0,127.0,63.0,277700.0,1397.0,219.0,1599.0,30.3,21469.0,52.0,06,071,000606,2
85167.0,,244.0,368.0,78.0,365100.0,2224.0,95.0,2345.0,39.3,28199.0,13.0,06,071,000504,3
51284.0,,52.0,30.0,2.0,338500.0,-666666666.0,67.0,617.0,40.1,21795.0,33.0,06,071,000504,1
111375.0,,117.0,612.0,58.0,651600.0,2313.0,55.0,2320.0,43.5,41916.0,15.0,06,071,000118,2
84868.0,,196.0,587.0,129.0,640800.0,930.0,54.0,2268.0,41.0,41131.0,21.0,06,071,000118,1
45526.0,,323.0,59.0,138.0,158400.0,1043.0,89.0,2437.0,27.5,16462.0,72.0,06,071,006603,1
37993.0,,336.0,129.0,124.0,228800.0,852.0,246.0,2208.0,36.3,16496.0,47.0,06,071,006604,1
71250.0,,240.0,45.0,43.0,246300.0,1646.0,89.0,1804.0,35.5,20422.0,31.0,06,071,003801,2
69375.0,,127.0,38.0,31.0,296500.0,1662.0,46.0,805.0,40.9,25929.0,0.0,06,071,003801,1
45655.0,,282.0,179.0,86.0,264700.0,1163.0,258.0,2138.0,32.5,15066.0,90.0,06,071,003803,1
55214.0,,479.0,124.0,128.0,216700.0,857.0,186.0,3084.0,32.3,13786.0,111.0,06,071,003803,2
28563.0,,103.0,13.0,98.0,158300.0,1007.0,189.0,1316.0,30.6,10785.0,96.0,06,071,004302,1
111464.0,,241.0,125.0,15.0,634100.0,-666666666.0,16.0,1169.0,47.0,37404.0,0.0,06,071,000116,3
98389.0,,270.0,831.0,78.0,454400.0,2314.0,167.0,3749.0,38.9,34339.0,0.0,06,071,000116,4
40804.0,,282.0,142.0,171.0,224500.0,942.0,455.0,2024.0,27.3,15662.0,175.0,06,071,003505,2
56667.0,,244.0,111.0,123.0,233600.0,1011.0,260.0,1884.0,27.0,14351.0,65.0,06,071,003505,3
26535.0,,250.0,22.0,186.0,229300.0,1038.0,469.0,2600.0,21.3,9726.0,200.0,06,071,003505,1
42614.0,,39.0,54.0,18.0,150300.0,518.0,50.0,540.0,56.8,29310.0,0.0,06,071,010417,3
35709.0,,197.0,26.0,36.0,97100.0,831.0,51.0,729.0,55.0,23444.0,29.0,06,071,010417,2
68333.0,,255.0,201.0,45.0,143300.0,1303.0,213.0,1265.0,35.9,27822.0,9.0,06,071,010422,2
33404.0,,579.0,150.0,366.0,174200.0,1108.0,669.0,3629.0,33.6,16411.0,248.0,06,071,010411,2
27625.0,,127.0,11.0,0.0,117200.0,-666666666.0,26.0,394.0,58.4,24689.0,5.0,06,071,008901,2
36034.0,,202.0,27.0,100.0,107600.0,830.0,202.0,1476.0,29.7,22148.0,101.0,06,071,009300,1
55125.0,,714.0,166.0,128.0,198700.0,1323.0,100.0,2378.0,32.6,26237.0,69.0,06,071,010021,3
49298.0,,265.0,41.0,128.0,170900.0,1353.0,83.0,1674.0,41.5,19571.0,23.0,06,071,010021,1
86353.0,,1288.0,796.0,235.0,326100.0,2094.0,197.0,6989.0,35.3,22987.0,89.0,06,071,002601,2
41587.0,,108.0,231.0,90.0,325000.0,1173.0,606.0,1568.0,32.6,20482.0,0.0,06,071,001400,2
61289.0,,814.0,153.0,354.0,234600.0,1012.0,259.0,4131.0,30.3,16552.0,91.0,06,071,002204,3
54650.0,,748.0,62.0,207.0,162600.0,929.0,313.0,3441.0,35.7,19812.0,142.0,06,071,010023,2
38967.0,,179.0,12.0,6.0,-666666666.0,650.0,194.0,796.0,28.5,17092.0,45.0,06,071,010300,1
64150.0,,168.0,66.0,78.0,101900.0,1420.0,49.0,537.0,56.9,31874.0,41.0,06,071,010300,3
27222.0,,83.0,39.0,40.0,370000.0,-666666666.0,56.0,217.0,67.1,44024.0,0.0,06,071,011300,1
123750.0,,159.0,138.0,62.0,658300.0,2196.0,132.0,1530.0,31.6,32964.0,8.0,06,071,000103,1
97083.0,,158.0,263.0,32.0,564400.0,1970.0,100.0,1471.0,40.7,38042.0,0.0,06,071,000103,2
74676.0,,93.0,138.0,68.0,315100.0,1033.0,128.0,1118.0,40.6,32699.0,29.0,06,071,001200,3
102727.0,,95.0,106.0,0.0,360500.0,2306.0,88.0,806.0,53.9,42225.0,0.0,06,071,001200,4
36316.0,,284.0,23.0,11.0,-666666666.0,874.0,139.0,743.0,47.3,18591.0,9.0,06,071,011403,4
47500.0,,58.0,39.0,13.0,570900.0,1122.0,101.0,483.0,40.6,32162.0,19.0,06,071,011203,2
40592.0,,134.0,122.0,67.0,151800.0,961.0,132.0,932.0,34.9,17297.0,69.0,06,071,011403,3
32045.0,,189.0,86.0,23.0,150500.0,965.0,196.0,767.0,35.6,26769.0,22.0,06,071,011403,1
-666666666.0,,59.0,89.0,0.0,1116200.0,-666666666.0,90.0,407.0,44.5,45149.0,0.0,06,071,010901,4
72262.0,,28.0,54.0,27.0,502300.0,-666666666.0,24.0,721.0,40.6,40922.0,0.0,06,071,010901,1
107764.0,,44.0,83.0,27.0,343000.0,-666666666.0,46.0,471.0,59.9,44484.0,17.0,06,071,010901,2
62333.0,,184.0,150.0,10.0,326600.0,-666666666.0,0.0,763.0,58.1,38279.0,0.0,06,071,010901,5
21250.0,,158.0,15.0,137.0,60000.0,708.0,247.0,1138.0,32.1,9869.0,124.0,06,071,009116,1
14386.0,,115.0,8.0,148.0,9999.0,696.0,455.0,1633.0,20.6,6851.0,174.0,06,071,009116,2
45833.0,,346.0,168.0,85.0,215400.0,1390.0,228.0,2090.0,30.9,20771.0,80.0,06,071,007604,3
51458.0,,218.0,397.0,11.0,201700.0,1251.0,963.0,2232.0,33.0,29208.0,25.0,06,071,007306,1
64925.0,,251.0,697.0,87.0,262400.0,1249.0,522.0,3323.0,30.0,29713.0,98.0,06,071,007306,2
50697.0,,138.0,11.0,14.0,186200.0,827.0,231.0,1374.0,26.4,15376.0,49.0,06,071,006601,2
61250.0,,259.0,36.0,51.0,182600.0,1213.0,116.0,1360.0,32.6,17597.0,48.0,06,071,003507,2
77093.0,,413.0,54.0,112.0,227100.0,-666666666.0,56.0,2399.0,28.1,17631.0,0.0,06,071,003503,1
65993.0,,181.0,142.0,86.0,256800.0,1667.0,94.0,2198.0,26.0,18531.0,47.0,06,071,003503,2
85833.0,,159.0,62.0,45.0,248800.0,1838.0,107.0,1424.0,34.9,23695.0,32.0,06,071,003503,3
53555.0,,153.0,51.0,99.0,192700.0,-666666666.0,54.0,889.0,60.8,33520.0,14.0,06,071,010411,1
25217.0,,140.0,17.0,0.0,83200.0,714.0,311.0,1083.0,46.8,17964.0,115.0,06,071,010411,3
69000.0,,290.0,138.0,19.0,282500.0,1789.0,103.0,1619.0,34.1,22598.0,50.0,06,071,002602,1
63015.0,,107.0,101.0,25.0,252900.0,1243.0,105.0,752.0,52.3,35632.0,18.0,06,071,011500,1
51324.0,,714.0,74.0,174.0,67100.0,1307.0,464.0,3156.0,36.8,22327.0,38.0,06,071,001803,1
60433.0,,207.0,65.0,97.0,255900.0,-666666666.0,115.0,1480.0,30.5,22665.0,41.0,06,071,002602,4
48750.0,,198.0,33.0,108.0,262100.0,-666666666.0,28.0,1160.0,27.4,14998.0,10.0,06,071,002901,1
47434.0,,78.0,56.0,121.0,231700.0,1250.0,90.0,1184.0,25.5,13076.0,39.0,06,071,002901,3
53090.0,,140.0,28.0,72.0,196400.0,1225.0,55.0,835.0,37.5,22042.0,8.0,06,071,002902,1
60272.0,,194.0,45.0,107.0,254500.0,-666666666.0,74.0,911.0,38.2,17182.0,51.0,06,071,002902,4
29552.0,,283.0,61.0,79.0,221700.0,905.0,504.0,1901.0,32.9,14106.0,90.0,06,071,002902,2
60278.0,,550.0,157.0,117.0,294000.0,1766.0,179.0,2184.0,37.2,22925.0,7.0,06,071,000205,2
30651.0,,369.0,114.0,108.0,75500.0,1003.0,138.0,1309.0,58.0,20736.0,28.0,06,071,010423,1
43291.0,,226.0,91.0,34.0,110600.0,858.0,302.0,1198.0,44.7,24833.0,22.0,06,071,010420,1
50545.0,,128.0,142.0,30.0,118400.0,1172.0,89.0,1114.0,35.6,24338.0,0.0,06,071,010420,2
24712.0,,224.0,92.0,68.0,87300.0,688.0,414.0,1321.0,34.8,13103.0,70.0,06,071,010420,3
39216.0,,684.0,518.0,91.0,-666666666.0,1121.0,1678.0,9341.0,21.8,17906.0,203.0,06,071,010402,1
26583.0,,94.0,15.0,17.0,18700.0,850.0,182.0,1079.0,64.1,25970.0,29.0,06,071,010411,4
39276.0,,124.0,47.0,170.0,192500.0,1500.0,96.0,1441.0,33.3,13952.0,73.0,06,071,003804,1
53922.0,,186.0,153.0,55.0,245300.0,1848.0,102.0,1999.0,31.6,18582.0,110.0,06,071,003804,3
51196.0,,283.0,84.0,53.0,255500.0,1826.0,58.0,1526.0,30.3,17273.0,16.0,06,071,003804,2
44167.0,,357.0,80.0,242.0,241400.0,904.0,482.0,3258.0,30.7,16251.0,90.0,06,071,003607,1
50833.0,,293.0,109.0,174.0,219600.0,989.0,188.0,2368.0,29.5,15960.0,88.0,06,071,003607,2
42875.0,,292.0,18.0,234.0,117400.0,1200.0,211.0,2609.0,19.6,8271.0,89.0,06,071,004103,3
34074.0,,286.0,42.0,66.0,163700.0,1314.0,117.0,1719.0,27.2,9683.0,123.0,06,071,004103,2
42315.0,,285.0,59.0,152.0,225300.0,1087.0,96.0,1598.0,33.8,14710.0,91.0,06,071,004001,2
51964.0,,366.0,101.0,246.0,231800.0,1389.0,228.0,2825.0,32.1,14414.0,46.0,06,071,004001,1
48101.0,,178.0,80.0,42.0,158300.0,1085.0,111.0,1759.0,29.3,14999.0,74.0,06,071,004003,1
75156.0,,200.0,207.0,103.0,436300.0,1418.0,428.0,2462.0,42.5,36388.0,69.0,06,071,000404,1
57847.0,,262.0,176.0,146.0,182300.0,1158.0,105.0,1630.0,40.2,24806.0,27.0,06,071,007403,4
34617.0,,150.0,70.0,52.0,-666666666.0,930.0,304.0,1560.0,26.0,13395.0,50.0,06,071,007403,2
75764.0,,131.0,73.0,67.0,197000.0,-666666666.0,19.0,712.0,39.5,26332.0,69.0,06,071,007403,5
23605.0,,235.0,18.0,212.0,134600.0,940.0,418.0,2553.0,25.4,8527.0,231.0,06,071,006500,3
24920.0,,273.0,54.0,55.0,-666666666.0,909.0,494.0,2563.0,28.8,7449.0,167.0,06,071,006500,4
19231.0,,144.0,0.0,73.0,58900.0,916.0,321.0,1467.0,29.3,7270.0,150.0,06,071,006500,1
29821.0,,113.0,28.0,100.0,109700.0,1086.0,223.0,1472.0,26.5,9139.0,167.0,06,071,006500,2
91190.0,,392.0,122.0,118.0,246800.0,1686.0,93.0,1571.0,42.2,29066.0,11.0,06,071,007106,4
72639.0,,143.0,126.0,68.0,262000.0,-666666666.0,0.0,652.0,52.0,25067.0,0.0,06,071,007106,1
45096.0,,109.0,90.0,88.0,243400.0,1003.0,255.0,1119.0,27.0,19120.0,46.0,06,071,007106,3
75703.0,,115.0,67.0,16.0,218900.0,1576.0,162.0,769.0,45.3,34997.0,0.0,06,071,007106,2
48125.0,,467.0,66.0,119.0,190500.0,1018.0,313.0,2421.0,29.9,11760.0,96.0,06,071,007200,3
50850.0,,176.0,210.0,79.0,215300.0,1278.0,157.0,1566.0,36.0,18840.0,15.0,06,071,007200,4
108750.0,,295.0,563.0,162.0,513300.0,2387.0,103.0,3290.0,37.2,41851.0,17.0,06,071,002018,1
71410.0,,321.0,225.0,162.0,371200.0,1520.0,248.0,2309.0,40.9,28632.0,84.0,06,071,002018,2
45693.0,,411.0,98.0,287.0,68800.0,1103.0,699.0,2503.0,49.4,20766.0,146.0,06,071,002023,1
69738.0,,182.0,609.0,117.0,329400.0,1525.0,732.0,3224.0,34.2,34930.0,62.0,06,071,002023,2
86789.0,,562.0,557.0,298.0,413000.0,1856.0,401.0,4508.0,31.5,32292.0,23.0,06,071,002033,1
83194.0,,400.0,627.0,162.0,336800.0,1772.0,221.0,3154.0,41.3,32140.0,24.0,06,071,002033,2
106053.0,,566.0,1446.0,270.0,417200.0,1734.0,386.0,6919.0,38.5,33732.0,0.0,06,071,002034,1
