Median_Household_Income,Population_Below_Poverty,High_School_Diploma_25plus,Bachelors_Degree_25plus,Unemployment,Median_Housing_Value,Median_Gross_Rent,Renter_Occupied_Housing_Units,Total_Population,Median_Age,Per_Capita_Income,Families_Below_Poverty,State,County,Tract,Block Group
46875.0,,231.0,26.0,0.0,194400.0,1138.0,136.0,1120.0,29.3,12974.0,90.0,06,071,006301,4
80769.0,,564.0,556.0,145.0,309900.0,1536.0,272.0,3643.0,40.5,33151.0,39.0,06,071,008001,3
145109.0,,135.0,311.0,34.0,552500.0,-666666666.0,50.0,1774.0,43.5,60451.0,10.0,06,071,008302,3
91250.0,,140.0,207.0,38.0,433100.0,-666666666.0,23.0,915.0,44.6,42966.0,9.0,06,071,008302,2
64295.0,,150.0,62.0,49.0,276100.0,1508.0,183.0,1494.0,36.9,26094.0,0.0,06,071,010022,2
39205.0,,572.0,79.0,147.0,190700.0,1233.0,292.0,3198.0,29.7,14138.0,180.0,06,071,010022,1
53864.0,,355.0,26.0,11.0,203800.0,1199.0,139.0,1139.0,35.6,22383.0,43.0,06,071,010024,1
76538.0,,205.0,124.0,94.0,335400.0,995.0,107.0,1916.0,44.1,30797.0,21.0,06,071,010024,3
51464.0,,434.0,67.0,0.0,95600.0,768.0,179.0,1884.0,36.2,16771.0,25.0,06,071,011800,2
75786.0,,356.0,110.0,13.0,180500.0,1058.0,233.0,1974.0,47.2,32116.0,69.0,06,071,011800,4
113304.0,,81.0,97.0,21.0,363300.0,-666666666.0,0.0,1227.0,35.8,35608.0,20.0,06,071,009715,3
85000.0,,341.0,294.0,20.0,271300.0,1304.0,78.0,1813.0,48.9,34278.0,0.0,06,071,009715,4
55972.0,,307.0,247.0,100.0,244700.0,933.0,168.0,2298.0,30.4,23693.0,144.0,06,071,009715,2
47333.0,,312.0,117.0,105.0,217400.0,1250.0,142.0,1928.0,30.3,17123.0,92.0,06,071,010012,2
80472.0,,453.0,80.0,100.0,250600.0,1157.0,90.0,1799.0,40.7,29168.0,33.0,06,071,010012,3
60417.0,,716.0,114.0,88.0,224900.0,1322.0,245.0,3715.0,27.6,16045.0,154.0,06,071,010015,1
112333.0,,364.0,238.0,46.0,520300.0,-666666666.0,0.0,1632.0,39.5,32381.0,10.0,06,071,000109,4
73945.0,,836.0,353.0,137.0,262000.0,1576.0,529.0,4985.0,31.9,23640.0,48.0,06,071,010018,1
55179.0,,319.0,113.0,29.0,258300.0,1434.0,194.0,2338.0,39.7,24630.0,93.0,06,071,010018,2
18412.0,,119.0,0.0,0.0,131300.0,619.0,475.0,1414.0,34.2,12744.0,136.0,06,071,009500,1
42791.0,,61.0,16.0,0.0,89200.0,831.0,224.0,791.0,28.4,22276.0,64.0,06,071,009500,5
38079.0,,289.0,95.0,59.0,134900.0,795.0,516.0,1740.0,28.1,16095.0,199.0,06,071,009500,4
48000.0,,120.0,11.0,83.0,77800.0,664.0,151.0,1450.0,29.2,19388.0,79.0,06,071,009500,2
33984.0,,201.0,114.0,166.0,130000.0,863.0,396.0,2508.0,26.1,12649.0,293.0,06,071,009500,3
54246.0,,256.0,86.0,121.0,194700.0,1193.0,139.0,2082.0,31.4,21961.0,126.0,06,071,009713,1
63498.0,,359.0,151.0,47.0,261400.0,1166.0,87.0,1826.0,42.0,29474.0,35.0,06,071,009713,2
44089.0,,349.0,72.0,118.0,198000.0,1358.0,263.0,2067.0,40.1,19921.0,78.0,06,071,009713,3
41068.0,,133.0,15.0,0.0,168700.0,-666666666.0,45.0,562.0,24.9,20839.0,37.0,06,071,009713,4
21608.0,,597.0,62.0,91.0,192400.0,865.0,609.0,2368.0,26.0,10926.0,306.0,06,071,009716,3
48012.0,,633.0,142.0,206.0,245800.0,1100.0,442.0,4040.0,34.3,22659.0,125.0,06,071,009716,1
-666666666.0,,162.0,107.0,168.0,-666666666.0,947.0,398.0,1250.0,25.9,12554.0,69.0,06,071,009716,2
39643.0,,152.0,62.0,44.0,103600.0,-666666666.0,100.0,745.0,56.2,23196.0,38.0,06,071,010409,2
63792.0,,71.0,47.0,0.0,138400.0,908.0,141.0,1209.0,32.1,28303.0,19.0,06,071,011900,4
-666666666.0,,55.0,10.0,35.0,80600.0,-666666666.0,0.0,440.0,44.8,10741.0,10.0,06,071,011900,1
34414.0,,48.0,7.0,0.0,-666666666.0,-666666666.0,50.0,209.0,51.7,17215.0,0.0,06,071,011900,2
104596.0,,57.0,209.0,21.0,436500.0,-666666666.0,15.0,1240.0,49.2,38333.0,33.0,06,071,007302,6
134732.0,,192.0,184.0,13.0,631000.0,-666666666.0,30.0,980.0,60.4,63181.0,28.0,06,071,008703,2
148130.0,,817.0,1128.0,187.0,491600.0,2800.0,105.0,5728.0,32.9,38746.0,0.0,06,071,002010,1
112639.0,,229.0,292.0,81.0,440400.0,-666666666.0,14.0,2474.0,35.5,35450.0,46.0,06,071,002010,2
126213.0,,221.0,304.0,54.0,585200.0,2408.0,85.0,1655.0,49.9,51273.0,0.0,06,071,000815,2
57361.0,,166.0,115.0,48.0,-666666666.0,892.0,94.0,1470.0,40.7,25314.0,65.0,06,071,000403,2
79715.0,,175.0,492.0,97.0,450000.0,1730.0,362.0,1903.0,43.4,41741.0,52.0,06,071,007302,3
74457.0,,531.0,325.0,87.0,441000.0,2132.0,158.0,2219.0,54.0,36846.0,0.0,06,071,007302,4
119879.0,,192.0,216.0,44.0,490700.0,-666666666.0,0.0,1101.0,46.4,34897.0,24.0,06,071,007302,2
35811.0,,126.0,33.0,59.0,188300.0,1049.0,170.0,1218.0,22.7,8421.0,73.0,06,071,004700,2
45408.0,,124.0,38.0,33.0,173900.0,1051.0,142.0,840.0,28.1,15723.0,23.0,06,071,004700,4
40923.0,,159.0,11.0,79.0,207400.0,996.0,146.0,1252.0,33.9,21362.0,6.0,06,071,004700,1
34300.0,,256.0,34.0,76.0,179600.0,1168.0,199.0,1678.0,27.9,12282.0,134.0,06,071,004800,1
41066.0,,272.0,73.0,80.0,186300.0,1133.0,251.0,1585.0,29.0,13880.0,133.0,06,071,004800,2
26801.0,,294.0,66.0,80.0,262500.0,1189.0,319.0,1512.0,25.7,11390.0,140.0,06,071,005100,5
42625.0,,200.0,15.0,0.0,251000.0,865.0,220.0,1686.0,27.3,15180.0,60.0,06,071,010010,2
56336.0,,334.0,29.0,15.0,240100.0,1075.0,105.0,1740.0,29.2,15647.0,75.0,06,071,010010,4
43152.0,,458.0,55.0,72.0,259300.0,1123.0,433.0,2108.0,25.7,18695.0,184.0,06,071,010010,3
64313.0,,653.0,94.0,140.0,223300.0,-666666666.0,146.0,2755.0,40.2,16995.0,49.0,06,071,010013,4
68056.0,,255.0,140.0,33.0,217900.0,2091.0,162.0,1487.0,49.3,21389.0,26.0,06,071,010013,3
69286.0,,508.0,62.0,52.0,241200.0,1404.0,160.0,2166.0,31.7,23784.0,44.0,06,071,010020,1
41875.0,,417.0,132.0,117.0,151300.0,850.0,316.0,2702.0,34.1,17776.0,216.0,06,071,010413,3
118859.0,,129.0,19.0,0.0,274600.0,-666666666.0,37.0,848.0,44.3,40810.0,0.0,06,071,010413,2
22865.0,,159.0,23.0,114.0,112700.0,-666666666.0,45.0,627.0,52.8,20886.0,31.0,06,071,010416,3
30873.0,,66.0,4.0,0.0,135900.0,1019.0,101.0,637.0,32.6,22001.0,43.0,06,071,010416,2
70000.0,,67.0,87.0,0.0,239800.0,-666666666.0,33.0,639.0,56.7,34427.0,36.0,06,071,010802,4
62563.0,,156.0,170.0,18.0,164900.0,827.0,125.0,779.0,30.1,26984.0,0.0,06,071,010802,3
49152.0,,61.0,20.0,0.0,241400.0,-666666666.0,73.0,853.0,33.0,20767.0,57.0,06,071,010802,2
89079.0,,394.0,180.0,11.0,512100.0,1190.0,145.0,1974.0,46.2,32991.0,71.0,06,071,000403,3
97589.0,,330.0,104.0,21.0,404700.0,-666666666.0,50.0,1379.0,42.5,34053.0,48.0,06,071,004503,2
44375.0,,343.0,44.0,123.0,206600.0,1212.0,234.0,2006.0,26.5,13229.0,122.0,06,071,004900,2
30054.0,,294.0,76.0,69.0,218400.0,895.0,463.0,2546.0,24.5,10531.0,165.0,06,071,004900,3
13500.0,,133.0,26.0,68.0,-666666666.0,433.0,346.0,823.0,30.4,10800.0,78.0,06,071,005800,3
31645.0,,139.0,47.0,78.0,168800.0,875.0,333.0,1491.0,27.3,12101.0,88.0,06,071,005800,2
-666666666.0,,420.0,84.0,8.0,208000.0,1110.0,251.0,1771.0,32.6,19643.0,26.0,06,071,007000,1
48563.0,,182.0,19.0,0.0,220000.0,1148.0,199.0,1061.0,30.8,17628.0,70.0,06,071,007000,4
57569.0,,342.0,102.0,35.0,260500.0,1332.0,109.0,1286.0,34.7,20755.0,27.0,06,071,005200,2
63605.0,,93.0,56.0,24.0,274600.0,1039.0,60.0,836.0,36.0,22691.0,53.0,06,071,005200,4
48955.0,,393.0,75.0,0.0,163300.0,1082.0,186.0,1234.0,39.7,22928.0,35.0,06,071,006100,6
36513.0,,146.0,51.0,24.0,288700.0,-666666666.0,96.0,636.0,28.7,25099.0,43.0,06,071,006100,7
55625.0,,401.0,196.0,188.0,244800.0,1971.0,301.0,2775.0,27.0,18693.0,38.0,06,071,006100,3
18958.0,,260.0,0.0,0.0,231400.0,865.0,212.0,1166.0,31.4,12702.0,129.0,06,071,006100,4
-666666666.0,,404.0,32.0,0.0,239200.0,-666666666.0,50.0,1238.0,30.9,23733.0,50.0,06,071,006100,2
62609.0,,190.0,43.0,21.0,280500.0,1333.0,88.0,1123.0,32.8,19753.0,0.0,06,071,006700,3
156276.0,,253.0,135.0,55.0,455100.0,-666666666.0,18.0,1648.0,37.6,39439.0,0.0,06,071,010004,5
77344.0,,202.0,132.0,0.0,263500.0,1706.0,123.0,1185.0,45.9,36656.0,36.0,06,071,010004,2
84318.0,,569.0,372.0,119.0,275500.0,1712.0,186.0,2830.0,40.9,31370.0,0.0,06,071,010004,4
81319.0,,45.0,173.0,48.0,283200.0,1659.0,206.0,1525.0,42.4,33877.0,45.0,06,071,010004,1
78734.0,,151.0,158.0,67.0,270700.0,1607.0,216.0,1412.0,49.3,34586.0,68.0,06,071,010004,3
31065.0,,414.0,27.0,161.0,146600.0,1045.0,363.0,1946.0,29.4,13523.0,112.0,06,071,010014,3
39236.0,,389.0,98.0,186.0,118100.0,1051.0,503.0,2312.0,27.5,11354.0,128.0,06,071,010014,2
49625.0,,100.0,58.0,6.0,212500.0,-666666666.0,6.0,675.0,31.8,14756.0,12.0,06,071,010014,1
51902.0,,69.0,83.0,0.0,218800.0,-666666666.0,18.0,701.0,30.9,28490.0,0.0,06,071,005100,3
106364.0,,151.0,51.0,56.0,324000.0,-666666666.0,31.0,637.0,49.8,43234.0,0.0,06,071,005100,2
46639.0,,214.0,38.0,45.0,207500.0,1663.0,275.0,1146.0,38.9,17408.0,81.0,06,071,005100,7
50500.0,,298.0,97.0,44.0,253900.0,960.0,157.0,1405.0,30.5,18178.0,85.0,06,071,005100,4
49712.0,,203.0,22.0,63.0,212200.0,970.0,240.0,2223.0,26.6,13950.0,123.0,06,071,006402,2
97404.0,,77.0,50.0,22.0,337300.0,1827.0,89.0,1080.0,33.5,27842.0,0.0,06,071,008402,1
75036.0,,141.0,100.0,55.0,-666666666.0,1774.0,57.0,1295.0,44.2,31841.0,22.0,06,071,008402,3
33713.0,,453.0,191.0,247.0,141800.0,850.0,1805.0,4896.0,22.6,16435.0,286.0,06,071,010421,2
33292.0,,211.0,84.0,75.0,167600.0,913.0,75.0,1196.0,58.5,15951.0,100.0,06,071,010423,2
34438.0,,167.0,48.0,35.0,130800.0,1060.0,93.0,701.0,55.7,29967.0,0.0,06,071,010423,3
69113.0,,138.0,187.0,31.0,386400.0,-666666666.0,0.0,1567.0,32.3,21683.0,37.0,06,071,000205,3
69744.0,,440.0,153.0,50.0,382800.0,1629.0,148.0,1953.0,41.8,25093.0,8.0,06,071,000205,2
30789.0,,381.0,189.0,110.0,135000.0,1260.0,126.0,1564.0,57.4,19955.0,83.0,06,071,010423,1
24438.0,,298.0,89.0,8.0,124700.0,881.0,284.0,1881.0,36.1,15042.0,160.0,06,071,010420,1
29406.0,,160.0,88.0,49.0,153500.0,895.0,192.0,951.0,51.1,25854.0,0.0,06,071,010420,2
22326.0,,54.0,26.0,43.0,86500.0,847.0,375.0,1129.0,45.4,24576.0,39.0,06,071,010420,3
44383.0,,705.0,426.0,91.0,-666666666.0,1138.0,1692.0,9593.0,21.5,18864.0,129.0,06,071,010402,1
26944.0,,380.0,16.0,0.0,30600.0,1517.0,256.0,1152.0,51.4,24698.0,20.0,06,071,010411,4
56658.0,,249.0,130.0,82.0,337100.0,1702.0,68.0,1814.0,35.2,22514.0,26.0,06,071,003804,3
78911.0,,377.0,109.0,134.0,354300.0,1836.0,98.0,1598.0,28.6,18507.0,40.0,06,071,003804,2
55841.0,,308.0,156.0,138.0,313600.0,922.0,379.0,2700.0,36.2,20503.0,34.0,06,071,003607,1
51128.0,,314.0,28.0,113.0,184500.0,1138.0,169.0,2079.0,25.3,11325.0,111.0,06,071,004103,2
36094.0,,291.0,78.0,59.0,268200.0,1255.0,157.0,1822.0,31.1,14277.0,97.0,06,071,004001,2
69500.0,,352.0,151.0,123.0,272300.0,1534.0,149.0,2544.0,32.6,18191.0,41.0,06,071,004001,1
60994.0,,668.0,133.0,148.0,311600.0,1299.0,333.0,4343.0,30.5,16947.0,168.0,06,071,004003,2
41989.0,,279.0,262.0,94.0,378800.0,1480.0,551.0,1685.0,39.1,28079.0,39.0,06,071,000404,2
45385.0,,553.0,93.0,240.0,165000.0,918.0,477.0,3129.0,36.1,23237.0,201.0,06,071,010411,2
43145.0,,79.0,54.0,23.0,292900.0,1681.0,60.0,667.0,61.9,29277.0,10.0,06,071,010411,1
19277.0,,354.0,57.0,132.0,94300.0,570.0,541.0,1711.0,35.0,15635.0,176.0,06,071,010411,3
74702.0,,357.0,374.0,28.0,308300.0,1557.0,808.0,2112.0,29.7,36165.0,0.0,06,071,007800,1
42872.0,,210.0,319.0,59.0,252500.0,1149.0,887.0,2143.0,30.3,25018.0,70.0,06,071,008100,2
79688.0,,51.0,75.0,21.0,272400.0,-666666666.0,29.0,519.0,43.4,30999.0,0.0,06,071,008800,4
59662.0,,650.0,138.0,40.0,194700.0,1069.0,637.0,2630.0,28.6,17853.0,14.0,06,071,008800,2
60908.0,,195.0,199.0,145.0,293800.0,1319.0,298.0,2250.0,29.8,22267.0,33.0,06,071,008800,3
53424.0,,123.0,46.0,117.0,182200.0,1002.0,173.0,1090.0,29.7,19045.0,42.0,06,071,009800,4
15598.0,,153.0,6.0,127.0,-666666666.0,777.0,381.0,1310.0,21.9,5632.0,197.0,06,071,009800,2
76573.0,,307.0,51.0,52.0,207000.0,1628.0,104.0,1708.0,30.6,25490.0,22.0,06,071,010009,2
30793.0,,258.0,5.0,18.0,229200.0,808.0,313.0,1213.0,35.6,14385.0,81.0,06,071,005400,4
44600.0,,343.0,11.0,114.0,226500.0,984.0,379.0,1619.0,33.6,19963.0,49.0,06,071,005400,1
34967.0,,266.0,13.0,67.0,-666666666.0,966.0,459.0,1932.0,29.8,11011.0,91.0,06,071,005500,3
43906.0,,0.0,18.0,37.0,173900.0,876.0,100.0,818.0,30.9,16837.0,0.0,06,071,005500,5
44063.0,,366.0,0.0,40.0,209400.0,1343.0,285.0,2057.0,31.3,13991.0,93.0,06,071,004202,1
37333.0,,298.0,63.0,1.0,205600.0,797.0,206.0,1411.0,29.6,13019.0,63.0,06,071,004202,3
46705.0,,468.0,52.0,101.0,230100.0,848.0,65.0,2185.0,33.8,15920.0,25.0,06,071,004401,2
32574.0,,250.0,12.0,93.0,50000.0,482.0,43.0,1306.0,23.7,14333.0,61.0,06,071,004401,1
58152.0,,460.0,110.0,87.0,240900.0,1210.0,235.0,2639.0,29.5,22264.0,63.0,06,071,006302,1
33005.0,,458.0,88.0,109.0,268900.0,1052.0,586.0,3548.0,23.5,10099.0,259.0,06,071,006302,3
87528.0,,67.0,76.0,0.0,-666666666.0,889.0,136.0,580.0,40.0,32345.0,0.0,06,071,006302,5
52394.0,,440.0,63.0,150.0,228100.0,1295.0,228.0,2691.0,24.9,11759.0,98.0,06,071,006302,2
82969.0,,246.0,91.0,0.0,264800.0,1313.0,55.0,1562.0,32.3,20906.0,37.0,06,071,008001,1
48640.0,,214.0,97.0,102.0,261600.0,1189.0,320.0,1421.0,33.5,21069.0,29.0,06,071,000824,1
44429.0,,632.0,137.0,49.0,224600.0,1296.0,456.0,3365.0,29.4,16151.0,116.0,06,071,010016,1
52940.0,,454.0,88.0,86.0,204300.0,1411.0,233.0,2721.0,26.8,13213.0,148.0,06,071,010016,2
85048.0,,811.0,288.0,0.0,343600.0,-666666666.0,191.0,3169.0,46.7,38928.0,29.0,06,071,010017,3
82360.0,,1564.0,598.0,398.0,260300.0,1764.0,541.0,10386.0,30.1,23018.0,149.0,06,071,010017,2
87529.0,,619.0,24.0,82.0,466000.0,1154.0,273.0,2893.0,51.7,29954.0,68.0,06,071,010017,1
57021.0,,234.0,93.0,32.0,238900.0,-666666666.0,94.0,1216.0,34.0,24893.0,98.0,06,071,009711,3
120500.0,,430.0,336.0,202.0,375800.0,-666666666.0,120.0,3149.0,46.2,42303.0,55.0,06,071,009711,2
69438.0,,452.0,224.0,53.0,350300.0,1517.0,324.0,2534.0,39.6,28704.0,109.0,06,071,009711,4
53125.0,,133.0,31.0,42.0,201700.0,-666666666.0,46.0,829.0,43.3,21121.0,8.0,06,071,009714,1
46127.0,,240.0,92.0,39.0,238100.0,1283.0,189.0,1517.0,34.7,17133.0,34.0,06,071,009714,2
64815.0,,334.0,60.0,36.0,231300.0,1500.0,117.0,1574.0,35.8,29478.0,46.0,06,071,009714,3
46927.0,,245.0,0.0,0.0,412500.0,1214.0,323.0,1555.0,27.1,13924.0,78.0,06,071,003200,1
46964.0,,251.0,84.0,137.0,296800.0,-666666666.0,31.0,1409.0,31.5,21453.0,31.0,06,071,003200,6
66389.0,,78.0,0.0,36.0,396600.0,1277.0,142.0,551.0,38.3,25385.0,0.0,06,071,003200,5
70440.0,,359.0,84.0,226.0,323600.0,1819.0,86.0,2184.0,26.5,18497.0,45.0,06,071,003200,2
68462.0,,172.0,70.0,0.0,327900.0,1066.0,117.0,1055.0,34.5,28148.0,35.0,06,071,003200,3
69355.0,,204.0,51.0,43.0,328700.0,-666666666.0,32.0,1468.0,32.3,17059.0,0.0,06,071,003200,4
